"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5001,72.5,72.5,27.5,"Arbedo-Castione (TI)","Gli elettori di Arbedo-Castione si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 72,5 per cento di ""sì"". Arbedo-Castione ha accolto il testo, così come quanto avvenuto a livello cantonale."
5002,2.6,2.6,97.4,"Bellinzona (TI)","La modifica del diritto di locazione (sublocazione) è stata respinta a Bellinzona, dove ha riscosso il 97,4 per cento di ""no"". Bellinzona ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5003,87.4,87.4,12.6,"Cadenazzo (TI)","Nel comune di Cadenazzo, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 87,4 per cento di voti favorevoli. Cadenazzo ha accolto il testo, così come quanto avvenuto a livello cantonale."
5009,24.9,24.9,75.1,"Isone (TI)","Gli abitanti di Isone hanno respinto la modifica del diritto di locazione (sublocazione) con il 75,1 per cento di ""no"". Isone ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5010,80.4,80.4,19.6,"Lumino (TI)","I cittadini di Lumino hanno accolto la modifica del diritto di locazione (sublocazione) con il 80,4 per cento di voti a favore. Lumino ha accolto il testo, così come quanto avvenuto a livello cantonale."
5017,28.2,28.2,71.8,"Sant'Antonino (TI)","I cittadini di Sant'Antonino hanno respinto la modifica del diritto di locazione (sublocazione) con il 71,8 per cento di voti contrari. Sant'Antonino ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5048,46.5,46.5,53.5,"Acquarossa (TI)","Gli elettori di Acquarossa si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 53,5 per cento di voti contrari. Acquarossa ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5049,42.6,42.6,57.4,"Blenio (TI)","Gli elettori di Blenio si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 57,4 per cento di voti contrari. Blenio ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5050,21.5,21.5,78.5,"Serravalle (TI)","I cittadini di Serravalle hanno respinto la modifica del diritto di locazione (sublocazione) con il 78,5 per cento di voti contrari. Serravalle ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5061,57.3,57.3,42.7,"Airolo (TI)","Nel comune di Airolo, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 57,3 per cento di voti favorevoli. Airolo ha accolto il testo, così come quanto avvenuto a livello cantonale."
5063,61.6,61.6,38.4,"Bedretto (TI)","Gli elettori di Bedretto si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 61,6 per cento di ""sì"". Bedretto ha accolto il testo, così come quanto avvenuto a livello cantonale."
5064,63,63,37,"Bodio (TI)","Nel comune di Bodio, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 63 per cento di voti favorevoli. Bodio ha accolto il testo, così come quanto avvenuto a livello cantonale."
5071,27.6,27.6,72.4,"Dalpe (TI)","I cittadini di Dalpe hanno respinto la modifica del diritto di locazione (sublocazione) con il 72,4 per cento di voti contrari. Dalpe ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5072,36.8,36.8,63.2,"Faido (TI)","I cittadini di Faido hanno respinto la modifica del diritto di locazione (sublocazione) con il 63,2 per cento di voti contrari. Faido ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5073,10.1,10.1,89.9,"Giornico (TI)","La modifica del diritto di locazione (sublocazione) è stata respinta a Giornico, dove ha riscosso il 89,9 per cento di ""no"". Giornico ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5076,50.6,50.6,49.4,"Personico (TI)","Il 50,6 per cento degli elettori di Personico ha accolto la modifica del diritto di locazione (sublocazione). Personico ha accolto il testo, così come quanto avvenuto a livello cantonale."
5077,50.6,50.6,49.4,"Pollegio (TI)","A Pollegio gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 50,6 per cento di ""sì"". Pollegio ha accolto il testo, così come quanto avvenuto a livello cantonale."
5078,57.3,57.3,42.7,"Prato (Leventina) (TI)","Nel comune di Prato (Leventina), i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 57,3 per cento di voti favorevoli. Prato (Leventina) ha accolto il testo, così come quanto avvenuto a livello cantonale."
5079,34,34,66,"Quinto (TI)","Il 66 per cento degli elettori di Quinto ha respinto la modifica del diritto di locazione (sublocazione). Quinto ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5091,64,64,36,"Ascona (TI)","La modifica del diritto di locazione (sublocazione) è stata accolta a Ascona, dove ha riscosso il 64 per cento di voti a favore. Ascona ha accolto il testo, così come quanto avvenuto a livello cantonale."
5096,56.9,56.9,43.1,"Brione sopra Minusio (TI)","Gli abitanti di Brione sopra Minusio hanno accolto la modifica del diritto di locazione (sublocazione) con il 56,9 per cento di ""sì"". Brione sopra Minusio ha accolto il testo, così come quanto avvenuto a livello cantonale."
5097,49.6,49.6,50.4,"Brissago (TI)","Gli elettori di Brissago si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 50,4 per cento di voti contrari. Brissago ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5108,42.3,42.3,57.7,"Gordola (TI)","I cittadini di Gordola hanno respinto la modifica del diritto di locazione (sublocazione) con il 57,7 per cento di voti contrari. Gordola ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5112,55.2,55.2,44.8,"Lavertezzo (TI)","Gli abitanti di Lavertezzo hanno accolto la modifica del diritto di locazione (sublocazione) con il 55,2 per cento di ""sì"". Lavertezzo ha accolto il testo, così come quanto avvenuto a livello cantonale."
5113,42.2,42.2,57.8,"Locarno (TI)","Gli abitanti di Locarno hanno respinto la modifica del diritto di locazione (sublocazione) con il 57,8 per cento di ""no"". Locarno ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5115,55.1,55.1,44.9,"Losone (TI)","Nel comune di Losone, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 55,1 per cento di voti favorevoli. Losone ha accolto il testo, così come quanto avvenuto a livello cantonale."
5117,49.4,49.4,50.6,"Mergoscia (TI)","I cittadini di Mergoscia hanno respinto la modifica del diritto di locazione (sublocazione) con il 50,6 per cento di voti contrari. Mergoscia ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5118,51,51,49,"Minusio (TI)","La modifica del diritto di locazione (sublocazione) è stata accolta a Minusio, dove ha riscosso il 51 per cento di voti a favore. Minusio ha accolto il testo, così come quanto avvenuto a livello cantonale."
5120,41.2,41.2,58.8,"Muralto (TI)","A Muralto gli abitanti si sono opposti alla modifica del diritto di locazione (sublocazione) con il 58,8 per cento di voti a sfavore. Muralto ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5121,69.3,69.3,30.7,"Orselina (TI)","Nel comune di Orselina, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 69,3 per cento di voti favorevoli. Orselina ha accolto il testo, così come quanto avvenuto a livello cantonale."
5125,51.1,51.1,48.9,"Ronco sopra Ascona (TI)","Nel comune di Ronco sopra Ascona, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 51,1 per cento di voti favorevoli. Ronco sopra Ascona ha accolto il testo, così come quanto avvenuto a livello cantonale."
5131,59.4,59.4,40.6,"Tenero-Contra (TI)","Il 59,4 per cento degli elettori di Tenero-Contra ha accolto la modifica del diritto di locazione (sublocazione). Tenero-Contra ha accolto il testo, così come quanto avvenuto a livello cantonale."
5136,40.3,40.3,59.7,"Onsernone (TI)","Gli abitanti di Onsernone hanno respinto la modifica del diritto di locazione (sublocazione) con il 59,7 per cento di ""no"". Onsernone ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5138,48.6,48.6,51.4,"Cugnasco-Gerra (TI)","Gli abitanti di Cugnasco-Gerra hanno respinto la modifica del diritto di locazione (sublocazione) con il 51,4 per cento di ""no"". Cugnasco-Gerra ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
5141,32.7,32.7,67.3,"Agno (TI)","Il 67,3 per cento degli elettori di Agno ha respinto la modifica del diritto di locazione (sublocazione). Agno ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
