"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,46.1,46.1,53.9,"Châtillon (FR)","Le projet visant à simplifier les résiliations du bail pour besoin propre n'a pas trouvé grâce aux yeux des citoyens de Châtillon (FR). Ils ont refusé le texte à 53,9 pour cent."
2011,45.1,45.1,54.9,"Cugy (FR)","Le projet visant à simplifier les résiliations du bail pour besoin propre n'a pas convaincu à Cugy (FR). Les citoyens de la commune ont refusé la réforme à 54,9 pour cent."
2016,47.5,47.5,52.5,"Fétigny (FR)","C'est non au projet prévoyant une simplification des résiliations du bail pour besoin propre à Fétigny. Les habitants ont refusé le texte à 52,5 pour cent."
2022,50,0,0,"Gletterens (FR)","Les résultats ne sont pas encore connus dans cette commune."
2025,46.4,46.4,53.6,"Lully (FR)","Le projet visant à simplifier les résiliations du bail pour besoin propre n'a pas convaincu à Lully (FR). Les citoyens de la commune ont refusé la réforme à 53,6 pour cent."
2027,45,45,55,"Ménières (FR)","C'est non au projet prévoyant une simplification des résiliations du bail pour besoin propre à Ménières. Les habitants ont refusé le texte à 55 pour cent."
2029,50,0,0,"Montagny (FR)","Les résultats ne sont pas encore connus dans cette commune."
2035,50,0,0,"Nuvilly (FR)","Les résultats ne sont pas encore connus dans cette commune."
2038,50,0,0,"Prévondavaux (FR)","Les résultats ne sont pas encore connus dans cette commune."
2041,50,0,0,"Saint-Aubin (FR)","Les résultats ne sont pas encore connus dans cette commune."
2043,44.4,44.4,55.6,"Sévaz (FR)","La réforme visant à simplifier les résiliations du bail pour besoin propre ne passe pas la rampe à Sévaz. Les habitants de cette petite commune l'ont rejetée par 55 voix, contre 44."
2044,48.8,48.8,51.2,"Surpierre (FR)","C'est non au projet prévoyant une simplification des résiliations du bail pour besoin propre à Surpierre. Les habitants ont refusé le texte à 51,2 pour cent."
2045,43,43,57,"Vallon (FR)","Les habitants de Vallon s'opposent au projet visant à simplifier les résiliations du bail pour besoin propre par 57 pour cent des voix."
2050,50.4,50.4,49.6,"Les Montets (FR)","Les habitants des Montets soutiennent à 50,4 pour cent le projet visant à simplifier les résiliations du bail pour besoin propre."
2051,50,0,0,"Delley-Portalban (FR)","Les résultats ne sont pas encore connus dans cette commune."
2053,44.6,44.6,55.4,"Belmont-Broye (FR)","Le projet visant à simplifier les résiliations du bail pour besoin propre n'a pas convaincu à Belmont-Broye. Les citoyens de la commune ont refusé la réforme à 55,4 pour cent."
2054,50,0,0,"Estavayer (FR)","Les résultats ne sont pas encore connus dans cette commune."
2055,50,0,0,"Cheyres-Châbles (FR)","Les résultats ne sont pas encore connus dans cette commune."
2061,50,0,0,"Auboranges (FR)","Les résultats ne sont pas encore connus dans cette commune."
2063,50,0,0,"Billens-Hennens (FR)","Les résultats ne sont pas encore connus dans cette commune."
2066,50,0,0,"Chapelle (Glâne) (FR)","Les résultats ne sont pas encore connus dans cette commune."
2067,67.1,67.1,32.9,"Le Châtelard (FR)","Les électeurs de la petite commune du Châtelard veulent que les propriétaires puissent résilier plus facilement un bail pour besoin propre. Ils ont dit oui au texte par 53 voix, contre 26."
2068,44.8,44.8,55.2,"Châtonnaye (FR)","C'est non au projet prévoyant une simplification des résiliations du bail pour besoin propre à Châtonnaye. Les habitants ont refusé le texte à 55,2 pour cent."
2072,43.9,43.9,56.1,"Ecublens (FR)","Le projet visant à simplifier les résiliations du bail pour besoin propre n'a pas convaincu à Ecublens (FR). Les citoyens de la commune ont refusé la réforme à 56,1 pour cent."
2079,54.5,54.5,45.5,"Grangettes (FR)","Le projet visant à simplifier les résiliations du bail pour besoin propre est validé à Grangettes. Les citoyens de cette petite commune sont 30 à soutenir le texte, contre 25 à le refuser."
2086,50,0,0,"Massonnens (FR)","Les résultats ne sont pas encore connus dans cette commune."
2087,43.7,43.7,56.3,"Mézières (FR)","C'est non au projet prévoyant une simplification des résiliations du bail pour besoin propre à Mézières (FR). Les habitants ont refusé le texte à 56,3 pour cent."
2089,52,52,48,"Montet (Glâne) (FR)","Les habitants de Montet (Glâne) soutiennent à 52 pour cent le projet visant à simplifier les résiliations du bail pour besoin propre."
2096,50,0,0,"Romont (FR)","Les résultats ne sont pas encore connus dans cette commune."
2097,45.9,45.9,54.1,"Rue (FR)","Le projet visant à simplifier les résiliations du bail pour besoin propre n'a pas convaincu à Rue. Les citoyens de la commune ont refusé la réforme à 54,1 pour cent."
2099,48,48,52,"Siviriez (FR)","Le projet visant à simplifier les résiliations du bail pour besoin propre n'a pas trouvé grâce aux yeux des citoyens de Siviriez. Ils ont refusé le texte à 52 pour cent."
2102,41.7,41.7,58.3,"Ursy (FR)","La population d'Ursy rejette à 58,3 pour cent des voix le projet qui veut simplifier les résiliations du bail pour besoin propre."
2113,50,0,0,"Vuisternens-devant-Romont (FR)","Les résultats ne sont pas encore connus dans cette commune."
2114,50,0,0,"Villorsonnens (FR)","Les résultats ne sont pas encore connus dans cette commune."
2115,44.3,44.3,55.7,"Torny (FR)","La population de Torny rejette à 55,7 pour cent des voix le projet qui veut simplifier les résiliations du bail pour besoin propre."
2117,50,0,0,"Villaz (FR)","Les résultats ne sont pas encore connus dans cette commune."
2121,41.2,41.2,58.8,"Haut-Intyamon (FR)","Le projet visant à simplifier les résiliations du bail pour besoin propre est refusé à 58,8 pour cent à Haut-Intyamon."
2122,50,0,0,"Pont-en-Ogoz (FR)","Les résultats ne sont pas encore connus dans cette commune."
2123,50,50,50,"Botterens (FR)","Egalité parfaite à Botterens! Les électeurs de cette commune sont 99 à approuver le projet visant à simplifier les résiliations du bail pour besoin propre et 99 à le refuser."
2124,50,0,0,"Broc (FR)","Les résultats ne sont pas encore connus dans cette commune."
2125,50,0,0,"Bulle (FR)","Les résultats ne sont pas encore connus dans cette commune."
2128,51.2,51.2,48.8,"Châtel-sur-Montsalvens (FR)","Les habitants de Châtel-sur-Montsalvens soutiennent à 51,2 pour cent le projet visant à simplifier les résiliations du bail pour besoin propre."
2129,50,0,0,"Corbières (FR)","Les résultats ne sont pas encore connus dans cette commune."
2130,55,55,45,"Crésuz (FR)","Crésuz dit oui à 55 pour cent au projet visant à simplifier les résiliations du bail pour besoin propre"
2131,50,0,0,"Echarlens (FR)","Les résultats ne sont pas encore connus dans cette commune."
2134,54.7,54.7,45.3,"Grandvillard (FR)","Le projet visant à simplifier les résiliations du bail pour besoin propre passe la rampe avec 54,7 pour cent de oui à Grandvillard."
2135,50,0,0,"Gruyères (FR)","Les résultats ne sont pas encore connus dans cette commune."
2137,51.3,51.3,48.7,"Hauteville (FR)","Hauteville dit oui à 51,3 pour cent au projet visant à simplifier les résiliations du bail pour besoin propre"
2138,50,0,0,"Bellegarde (FR)","Les résultats ne sont pas encore connus dans cette commune."
2140,47.9,47.9,52.1,"Marsens (FR)","Le projet visant à simplifier les résiliations du bail pour besoin propre n'a pas trouvé grâce aux yeux des citoyens de Marsens. Ils ont refusé le texte à 52,1 pour cent."
2143,54.4,54.4,45.6,"Morlon (FR)","Le projet qui prévoit une simplification des résiliations du bail pour besoin propre est approuvé à Morlon par 54,4 pour cent des votants."
2145,50,0,0,"Le Pâquier (FR)","Les résultats ne sont pas encore connus dans cette commune."
2147,50,0,0,"Pont-la-Ville (FR)","Les résultats ne sont pas encore connus dans cette commune."
2148,50,0,0,"Riaz (FR)","Les résultats ne sont pas encore connus dans cette commune."
2149,50,0,0,"La Roche (FR)","Les résultats ne sont pas encore connus dans cette commune."
