"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3506,20.2,20.2,79.8,"Vaz/Obervaz (GR)","Gli elettori di Vaz/Obervaz si sono mostrati scettici nei confronti della modifica del diritto di locazione (disdetta per bisogno personale), che è stata respinta con il 79,8 per cento di voti contrari. Vaz/Obervaz ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3513,7.4,7.4,92.6,"Lantsch/Lenz (GR)","Nel comune di Lantsch/Lenz, i cittadini hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 92,6 per cento di voti contrari. Lantsch/Lenz ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3514,64.7,64.7,35.3,"Schmitten (GR)","Gli elettori di Schmitten GR si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 64,7 per cento di ""sì"". Schmitten GR ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3542,48.2,48.2,51.8,"Albula/Alvra (GR)","Il 51,8 per cento degli elettori di Albula/Alvra ha respinto la modifica del diritto di locazione (disdetta per bisogno personale). Albula/Alvra ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3543,32.3,32.3,67.7,"Surses (GR)","Nel comune di Surses, i cittadini hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 67,7 per cento di voti contrari. Surses ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3544,97.9,97.9,2.1,"Bergün Filisur (GR)","Nel comune di Bergün Filisur, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 97,9 per cento di voti favorevoli. Bergün Filisur ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3551,13.9,13.9,86.1,"Brusio (GR)","Il 86,1 per cento degli elettori di Brusio ha respinto la modifica del diritto di locazione (disdetta per bisogno personale). Brusio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3561,43.9,43.9,56.1,"Poschiavo (GR)","Gli abitanti di Poschiavo hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 56,1 per cento di ""no"". Poschiavo ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3572,61.5,61.5,38.5,"Falera (GR)","Gli abitanti di Falera hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 61,5 per cento di ""sì"". Falera ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3575,74,74,26,"Laax (GR)","I cittadini di Laax hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 74 per cento di voti a favore. Laax ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
