"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,14.3,14.3,85.7,"Châtillon (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas trouvé grâce aux yeux des citoyens de Châtillon (FR). Ils ont refusé le texte à 85,7 pour cent. Châtillon (FR) a rejeté la réforme, tout comme son canton."
2011,63.3,63.3,36.7,"Cugy (FR)","Les habitants de Cugy (FR) acceptent avec 63,3 pour cent de oui l'assouplissement du droit du bail dans le domaine de la sous-location. Cugy (FR) a approuvé la réforme, contrairement à son canton."
2016,46,46,54,"Fétigny (FR)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Fétigny. Les habitants ont refusé le texte à 54 pour cent. Fétigny a rejeté la réforme, tout comme son canton."
2022,44,44,56,"Gletterens (FR)","La population de Gletterens rejette à 56 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Gletterens a rejeté la réforme, tout comme son canton."
2025,51.1,51.1,48.9,"Lully (FR)","Les habitants de Lully (FR) acceptent avec 51,1 pour cent de oui l'assouplissement du droit du bail dans le domaine de la sous-location. Lully (FR) a approuvé la réforme, contrairement à son canton."
2027,49.9,49.9,50.1,"Ménières (FR)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Ménières. Les habitants ont refusé le texte à 50,1 pour cent. Ménières a rejeté la réforme, tout comme son canton."
2029,76.5,76.5,23.5,"Montagny (FR)","La population de Montagny (FR) approuve à 76,5 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Montagny (FR) a approuvé la réforme, contrairement à son canton."
2035,26.3,26.3,73.7,"Nuvilly (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 73,7 pour cent à Nuvilly. Nuvilly a rejeté la réforme, tout comme son canton."
2038,17.5,17.5,82.5,"Prévondavaux (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 82,5 pour cent à Prévondavaux. Prévondavaux a rejeté la réforme, tout comme son canton."
2041,21.8,21.8,78.2,"Saint-Aubin (FR)","Les habitants de Saint-Aubin (FR) s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 78,2 pour cent des voix. Saint-Aubin (FR) a rejeté la réforme, tout comme son canton."
2043,40.8,40.8,59.2,"Sévaz (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas trouvé grâce aux yeux des citoyens de Sévaz. Ils ont refusé le texte à 59,2 pour cent. Sévaz a rejeté la réforme, tout comme son canton."
2044,54.5,54.5,45.5,"Surpierre (FR)","Les habitants de Surpierre soutiennent à 54,5 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Surpierre a approuvé la réforme, contrairement à son canton."
2045,44,44,56,"Vallon (FR)","Les habitants de Vallon s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 56 pour cent des voix. Vallon a rejeté la réforme, tout comme son canton."
2050,74.9,74.9,25.1,"Les Montets (FR)","Les habitants des Montets soutiennent à 74,9 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Les Montets a approuvé la réforme, contrairement à son canton."
2051,52.5,52.5,47.5,"Delley-Portalban (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé à Delley-Portalban par 52,5 pour cent des votants. Delley-Portalban a approuvé la réforme, contrairement à son canton."
2053,60.5,60.5,39.5,"Belmont-Broye (FR)","Les habitants de Belmont-Broye acceptent avec 60,5 pour cent de oui l'assouplissement du droit du bail dans le domaine de la sous-location. Belmont-Broye a approuvé la réforme, contrairement à son canton."
2054,18.1,18.1,81.9,"Estavayer (FR)","La population d'Estavayer rejette à 81,9 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Estavayer a rejeté la réforme, tout comme son canton."
2055,76.3,76.3,23.7,"Cheyres-Châbles (FR)","Les habitants de Cheyres-Châbles soutiennent à 76,3 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Cheyres-Châbles a approuvé la réforme, contrairement à son canton."
2061,73.8,73.8,26.2,"Auboranges (FR)","Les habitants d'Auboranges soutiennent à 73,8 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Auboranges a approuvé la réforme, contrairement à son canton."
2063,65.3,65.3,34.7,"Billens-Hennens (FR)","La population de Billens-Hennens approuve à 65,3 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Billens-Hennens a approuvé la réforme, contrairement à son canton."
2066,43.1,43.1,56.9,"Chapelle (Glâne) (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Chapelle (Glâne). Les citoyens de la commune ont refusé le texte à 56,9 pour cent. Chapelle (Glâne) a rejeté la réforme, tout comme son canton."
2067,52.6,52.6,47.4,"Le Châtelard (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 52,6 pour cent de oui au Châtelard. Le Châtelard a approuvé la réforme, contrairement à son canton."
2068,61,61,39,"Châtonnaye (FR)","Les habitants de Châtonnaye soutiennent à 61 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Châtonnaye a approuvé la réforme, contrairement à son canton."
2072,91.5,91.5,8.5,"Ecublens (FR)","Les habitants d'Ecublens (FR) acceptent avec 91,5 pour cent de oui l'assouplissement du droit du bail dans le domaine de la sous-location. Ecublens (FR) a approuvé la réforme, contrairement à son canton."
2079,51.2,51.2,48.8,"Grangettes (FR)","Les habitants de Grangettes acceptent avec 51,2 pour cent de oui l'assouplissement du droit du bail dans le domaine de la sous-location. Grangettes a approuvé la réforme, contrairement à son canton."
2086,80.5,80.5,19.5,"Massonnens (FR)","Les habitants de Massonnens acceptent avec 80,5 pour cent de oui l'assouplissement du droit du bail dans le domaine de la sous-location. Massonnens a approuvé la réforme, contrairement à son canton."
2087,25.9,25.9,74.1,"Mézières (FR)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Mézières (FR). Les habitants ont refusé le texte à 74,1 pour cent. Mézières (FR) a rejeté la réforme, tout comme son canton."
2089,64.1,64.1,35.9,"Montet (Glâne) (FR)","Les habitants de Montet (Glâne) soutiennent à 64,1 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Montet (Glâne) a approuvé la réforme, contrairement à son canton."
2096,99.5,99.5,0.5,"Romont (FR)","A Romont (FR), les habitants disent oui à  99,5 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Le plus fort pourcentage de oui du canton de Fribourg a été obtenu à Romont (FR)."
2097,48.2,48.2,51.8,"Rue (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Rue. Les citoyens de la commune ont refusé le texte à 51,8 pour cent. Rue a rejeté la réforme, tout comme son canton."
2099,38.9,38.9,61.1,"Siviriez (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas trouvé grâce aux yeux des citoyens de Siviriez. Ils ont refusé le texte à 61,1 pour cent. Siviriez a rejeté la réforme, tout comme son canton."
2102,32.6,32.6,67.4,"Ursy (FR)","La population d'Ursy rejette à 67,4 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Ursy a rejeté la réforme, tout comme son canton."
2113,96.5,96.5,3.5,"Vuisternens-devant-Romont (FR)","Les habitants de Vuisternens-devant-Romont acceptent avec 96,5 pour cent de oui l'assouplissement du droit du bail dans le domaine de la sous-location. Vuisternens-devant-Romont a approuvé la réforme, contrairement à son canton."
2114,40.7,40.7,59.3,"Villorsonnens (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Villorsonnens. Les citoyens de la commune ont refusé le texte à 59,3 pour cent. Villorsonnens a rejeté la réforme, tout comme son canton."
2115,99.4,99.4,0.6,"Torny (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé à Torny par 99,4 pour cent des votants. Torny a approuvé la réforme, contrairement à son canton."
2117,11.5,11.5,88.5,"Villaz (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Villaz. Les citoyens de la commune ont refusé le texte à 88,5 pour cent. Villaz a rejeté la réforme, tout comme son canton."
2121,36,36,64,"Haut-Intyamon (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 64 pour cent à Haut-Intyamon. Haut-Intyamon a rejeté la réforme, tout comme son canton."
2122,68,68,32,"Pont-en-Ogoz (FR)","Pont-en-Ogoz dit oui à 68 pour cent à de l'assouplissement du droit du bail dans le domaine de la sous-location. Pont-en-Ogoz a approuvé la réforme, contrairement à son canton."
2123,19.2,19.2,80.8,"Botterens (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 80,8 pour cent à Botterens. Botterens a rejeté la réforme, tout comme son canton."
2124,32.7,32.7,67.3,"Broc (FR)","Les habitants de Broc s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 67,3 pour cent des voix. Broc a rejeté la réforme, tout comme son canton."
2125,23,23,77,"Bulle (FR)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Bulle. Les citoyens de la commune ont refusé le texte à 77 pour cent. Bulle a rejeté la réforme, tout comme son canton."
2128,35,35,65,"Châtel-sur-Montsalvens (FR)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Châtel-sur-Montsalvens. Les habitants ont refusé le texte à 65 pour cent. Châtel-sur-Montsalvens a rejeté la réforme, tout comme son canton."
