"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,93.6,93.6,6.4,"Aire-la-Ville (GE)","Les habitants d'Aire-la-Ville ont approuvé avec 93,6 pour cent des voix une baisse d'impôt sur le revenu. Ce projet, élaboré pour redonner du pouvoir d'achat à la population, ferait perdre à l'Etat de Genève environ 320 millions de francs de recettes et aux communes 108 millions de francs. C'est à Aire-la-Ville que la baisse a été le plus fortement approuvée."
6602,36.3,36.3,63.7,"Anières (GE)","Les habitants d'Anières ont refusé avec 63,7 pour cent des voix une baisse d'impôt sur le revenu. Ce projet, élaboré pour redonner du pouvoir d'achat à la population, ferait perdre à l'Etat de Genève environ 320 millions de francs de recettes et aux communes 108 millions de francs. Les habitants d'Anières ont rejeté la baisse, contrairement au canton."
6603,32.9,32.9,67.1,"Avully (GE)","Les habitants d'Avully refusent à 67,1 pour cent une baisse d'impôt sur le revenu. Ce projet, élaboré pour redonner du pouvoir d'achat à la population, ferait perdre à l'Etat de Genève environ 320 millions de francs de recettes et aux communes 108 millions de francs. Les habitants d'Avully ont rejeté la baisse, contrairement au canton."
6604,38.4,38.4,61.6,"Avusy (GE)","C'est non à 61,6 pour cent à une baisse d'impôt sur le revenu à Avusy. Ce projet, élaboré pour redonner du pouvoir d'achat à la population, ferait perdre à l'Etat de Genève environ 320 millions de francs de recettes et aux communes 108 millions de francs. Les habitants d'Avusy ont rejeté la baisse, contrairement au canton."
6605,31,31,69,"Bardonnex (GE)","Les habitants de Bardonnex refusent à 69 pour cent une baisse d'impôt sur le revenu. Ce projet, élaboré pour redonner du pouvoir d'achat à la population, ferait perdre à l'Etat de Genève environ 320 millions de francs de recettes et aux communes 108 millions de francs. Les habitants de Bardonnex ont rejeté la baisse, contrairement au canton."
6606,2.9,2.9,97.1,"Bellevue (GE)","Les habitants de Bellevue refusent à 97,1 pour cent une baisse d'impôt sur le revenu. Ce projet, élaboré pour redonner du pouvoir d'achat à la population, ferait perdre à l'Etat de Genève environ 320 millions de francs de recettes et aux communes 108 millions de francs. Les habitants de Bellevue ont rejeté la baisse, contrairement au canton."
6607,84.5,84.5,15.5,"Bernex (GE)","Les habitants de Bernex acceptent par 84,5 pour cent des voix une baisse d'impôt sur le revenu. Ce projet, élaboré pour redonner du pouvoir d'achat à la population, ferait perdre à l'Etat de Genève environ 320 millions de francs de recettes et aux communes 108 millions de francs. Les habitants de Bernex ont approuvé la baisse, tout comme le canton."
6608,37.1,37.1,62.9,"Carouge (GE)","Les habitants de Carouge (GE) ont refusé avec 62,9 pour cent des voix une baisse d'impôt sur le revenu. Ce projet, élaboré pour redonner du pouvoir d'achat à la population, ferait perdre à l'Etat de Genève environ 320 millions de francs de recettes et aux communes 108 millions de francs. Les habitants de Carouge (GE) ont rejeté la baisse, contrairement au canton."
6609,70.1,70.1,29.9,"Cartigny (GE)","C'est oui à 70,1 pour cent à Cartigny à une baisse d'impôt sur le revenu. Ce projet, élaboré pour redonner du pouvoir d'achat à la population, ferait perdre à l'Etat de Genève environ 320 millions de francs de recettes et aux communes 108 millions de francs. Les habitants de Cartigny ont approuvé la baisse, tout comme le canton."
6610,92.9,92.9,7.1,"Céligny (GE)","Les habitants de Céligny ont approuvé avec 92,9 pour cent des voix une baisse d'impôt sur le revenu. Ce projet, élaboré pour redonner du pouvoir d'achat à la population, ferait perdre à l'Etat de Genève environ 320 millions de francs de recettes et aux communes 108 millions de francs. Les habitants de Céligny ont approuvé la baisse, tout comme le canton."
6611,17.9,17.9,82.1,"Chancy (GE)","Les habitants de Chancy ont refusé avec 82,1 pour cent des voix une baisse d'impôt sur le revenu. Ce projet, élaboré pour redonner du pouvoir d'achat à la population, ferait perdre à l'Etat de Genève environ 320 millions de francs de recettes et aux communes 108 millions de francs. Les habitants de Chancy ont rejeté la baisse, contrairement au canton."
6612,51.4,51.4,48.6,"Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries ont approuvé avec 51,4 pour cent des voix une baisse d'impôt sur le revenu. Ce projet, élaboré pour redonner du pouvoir d'achat à la population, ferait perdre à l'Etat de Genève environ 320 millions de francs de recettes et aux communes 108 millions de francs. Les habitants de Chêne-Bougeries ont approuvé la baisse, tout comme le canton."
6613,43.8,43.8,56.2,"Chêne-Bourg (GE)","Les habitants de Chêne-Bourg ont refusé avec 56,2 pour cent des voix une baisse d'impôt sur le revenu. Ce projet, élaboré pour redonner du pouvoir d'achat à la population, ferait perdre à l'Etat de Genève environ 320 millions de francs de recettes et aux communes 108 millions de francs. Les habitants de Chêne-Bourg ont rejeté la baisse, contrairement au canton."
