"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,38.2,38.2,61.8,"Aire-la-Ville (GE)","Les habitants d'Aire-la-Ville ont refusé avec 61,8 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants d'Aire-la-Ville ont rejeté le texte, tout comme le canton."
6602,42.6,42.6,57.4,"Anières (GE)","Les habitants d'Anières ont refusé avec 57,4 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants d'Anières ont rejeté le texte, tout comme le canton."
6603,12.9,12.9,87.1,"Avully (GE)","Les habitants d'Avully refusent à 87,1 pour cent la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants d'Avully ont rejeté le texte, tout comme le canton."
6604,29.9,29.9,70.1,"Avusy (GE)","C'est non à 70,1 pour cent à la modification de la loi sur la fixation des tarifs des transports publics à Avusy. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants d'Avusy ont rejeté le texte, tout comme le canton."
6605,6.2,6.2,93.8,"Bardonnex (GE)","Les habitants de Bardonnex refusent à 93,8 pour cent la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Bardonnex ont rejeté le texte, tout comme le canton."
6606,57.4,57.4,42.6,"Bellevue (GE)","Les habitants de Bellevue acceptent par 57,4 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Bellevue ont approuvé le texte, contrairement au canton."
6607,89.4,89.4,10.6,"Bernex (GE)","Les habitants de Bernex acceptent par 89,4 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Bernex ont approuvé le texte, contrairement au canton."
6608,69.7,69.7,30.3,"Carouge (GE)","Les habitants de Carouge (GE) ont approuvé avec 69,7 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Carouge (GE) ont approuvé le texte, contrairement au canton."
6609,55.5,55.5,44.5,"Cartigny (GE)","C'est oui à 55,5 pour cent à Cartigny à la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Cartigny ont approuvé le texte, contrairement au canton."
6610,32.9,32.9,67.1,"Céligny (GE)","Les habitants de Céligny ont refusé avec 67,1 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Céligny ont rejeté le texte, tout comme le canton."
6611,40,40,60,"Chancy (GE)","Les habitants de Chancy ont refusé avec 60 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Chancy ont rejeté le texte, tout comme le canton."
6612,40.3,40.3,59.7,"Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries ont refusé avec 59,7 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Chêne-Bougeries ont rejeté le texte, tout comme le canton."
6613,83,83,17,"Chêne-Bourg (GE)","Les habitants de Chêne-Bourg ont approuvé avec 83 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Chêne-Bourg ont approuvé le texte, contrairement au canton."
6614,33.5,33.5,66.5,"Choulex (GE)","C'est non à 66,5 pour cent à la modification de la loi sur la fixation des tarifs des transports publics à Choulex. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Choulex ont rejeté le texte, tout comme le canton."
6615,54.5,54.5,45.5,"Collex-Bossy (GE)","C'est oui à 54,5 pour cent à Collex-Bossy à la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Collex-Bossy ont approuvé le texte, contrairement au canton."
6616,40,40,60,"Collonge-Bellerive (GE)","Les habitants de Collonge-Bellerive ont refusé avec 60 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Collonge-Bellerive ont rejeté le texte, tout comme le canton."
6617,56.6,56.6,43.4,"Cologny (GE)","C'est oui à 56,6 pour cent à Cologny à la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Cologny ont approuvé le texte, contrairement au canton."
6618,63.5,63.5,36.5,"Confignon (GE)","Les habitants de Confignon acceptent par 63,5 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Confignon ont approuvé le texte, contrairement au canton."
6619,49.8,49.8,50.2,"Corsier (GE)","Les habitants de Corsier (GE) refusent à 50,2 pour cent la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Corsier (GE) ont rejeté le texte, tout comme le canton."
6620,1.7,1.7,98.3,"Dardagny (GE)","Les habitants de Dardagny refusent à 98,3 pour cent la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Le rejet le plus net de la loi a été enregistré à Dardagny."
6621,16.7,16.7,83.3,"Genève (GE)","Les habitants de Genève ont refusé avec 83,3 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Genève ont rejeté le texte, tout comme le canton."
6622,15,15,85,"Genthod (GE)","Les habitants de Genthod refusent à 85 pour cent la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Genthod ont rejeté le texte, tout comme le canton."
6623,51,51,49,"Le Grand-Saconnex (GE)","Les habitants du Grand-Saconnex acceptent par 51 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants du Grand-Saconnex ont approuvé le texte, contrairement au canton."
6624,23.3,23.3,76.7,"Gy (GE)","Les habitants de Gy ont refusé avec 76,7 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Gy ont rejeté le texte, tout comme le canton."
6625,16.4,16.4,83.6,"Hermance (GE)","C'est non à 83,6 pour cent à la modification de la loi sur la fixation des tarifs des transports publics à Hermance. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants d'Hermance ont rejeté le texte, tout comme le canton."
6626,42.9,42.9,57.1,"Jussy (GE)","C'est non à 57,1 pour cent à la modification de la loi sur la fixation des tarifs des transports publics à Jussy. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Jussy ont rejeté le texte, tout comme le canton."
6627,65.1,65.1,34.9,"Laconnex (GE)","C'est oui à 65,1 pour cent à Laconnex à la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Laconnex ont approuvé le texte, contrairement au canton."
6628,17.3,17.3,82.7,"Lancy (GE)","Les habitants de Lancy ont refusé avec 82,7 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Lancy ont rejeté le texte, tout comme le canton."
6629,37.4,37.4,62.6,"Meinier (GE)","Les habitants de Meinier ont refusé avec 62,6 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Meinier ont rejeté le texte, tout comme le canton."
6630,8.5,8.5,91.5,"Meyrin (GE)","Les habitants de Meyrin refusent à 91,5 pour cent la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Meyrin ont rejeté le texte, tout comme le canton."
6631,38.2,38.2,61.8,"Onex (GE)","Les habitants d'Onex ont refusé avec 61,8 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants d'Onex ont rejeté le texte, tout comme le canton."
6632,33,33,67,"Perly-Certoux (GE)","Les habitants de Perly-Certoux ont refusé avec 67 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Perly-Certoux ont rejeté le texte, tout comme le canton."
6633,36.2,36.2,63.8,"Plan-les-Ouates (GE)","Les habitants de Plan-les-Ouates ont refusé avec 63,8 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Plan-les-Ouates ont rejeté le texte, tout comme le canton."
6634,76.3,76.3,23.7,"Pregny-Chambésy (GE)","Les habitants de Pregny-Chambésy ont approuvé avec 76,3 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Pregny-Chambésy ont approuvé le texte, contrairement au canton."
6635,96.6,96.6,3.4,"Presinge (GE)","Les habitants de Presinge acceptent par 96,6 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. C'est à Presinge que la loi a été le plus fortement approuvée."
6636,15.3,15.3,84.7,"Puplinge (GE)","C'est non à 84,7 pour cent à la modification de la loi sur la fixation des tarifs des transports publics à Puplinge. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Puplinge ont rejeté le texte, tout comme le canton."
6637,74,74,26,"Russin (GE)","Les habitants de Russin ont approuvé avec 74 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Russin ont approuvé le texte, contrairement au canton."
6638,51.2,51.2,48.8,"Satigny (GE)","Les habitants de Satigny acceptent par 51,2 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Satigny ont approuvé le texte, contrairement au canton."
6639,84.2,84.2,15.8,"Soral (GE)","Les habitants de Soral acceptent par 84,2 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Soral ont approuvé le texte, contrairement au canton."
6640,42,42,58,"Thônex (GE)","Les habitants de Thônex refusent à 58 pour cent la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Thônex ont rejeté le texte, tout comme le canton."
6641,38.1,38.1,61.9,"Troinex (GE)","C'est non à 61,9 pour cent à la modification de la loi sur la fixation des tarifs des transports publics à Troinex. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Troinex ont rejeté le texte, tout comme le canton."
6642,92.3,92.3,7.7,"Vandoeuvres (GE)","Les habitants de Vandoeuvres acceptent par 92,3 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Vandoeuvres ont approuvé le texte, contrairement au canton."
6643,83.9,83.9,16.1,"Vernier (GE)","Les habitants de Vernier acceptent par 83,9 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Vernier ont approuvé le texte, contrairement au canton."
6644,51.4,51.4,48.6,"Versoix (GE)","C'est oui à 51,4 pour cent à Versoix à la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Versoix ont approuvé le texte, contrairement au canton."
6645,91,91,9,"Veyrier (GE)","Les habitants de Veyrier acceptent par 91 pour cent des voix la modification de la loi sur la fixation des tarifs des transports publics. La compétence en matière de grille tarifaire passera du Grand Conseil au Conseil d'Etat avec cette réforme. Les habitants de Veyrier ont approuvé le texte, contrairement au canton."
