"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3506,59.5,59.5,40.5,"Vaz/Obervaz (GR)","Gli elettori di Vaz/Obervaz si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 59,5 per cento di ""sì"". Vaz/Obervaz ha accolto il testo, così come quanto avvenuto a livello cantonale."
3513,96.5,96.5,3.5,"Lantsch/Lenz (GR)","Nel comune di Lantsch/Lenz, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 96,5 per cento di voti favorevoli. Lantsch/Lenz ha accolto il testo, così come quanto avvenuto a livello cantonale."
3514,27.3,27.3,72.7,"Schmitten (GR)","Gli elettori di Schmitten GR si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 72,7 per cento di voti contrari. Schmitten GR ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
3542,87.6,87.6,12.4,"Albula/Alvra (GR)","Il 87,6 per cento degli elettori di Albula/Alvra ha accolto la modifica del diritto di locazione (sublocazione). Albula/Alvra ha accolto il testo, così come quanto avvenuto a livello cantonale."
3543,52,52,48,"Surses (GR)","Nel comune di Surses, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 52 per cento di voti favorevoli. Surses ha accolto il testo, così come quanto avvenuto a livello cantonale."
3544,36,36,64,"Bergün Filisur (GR)","Nel comune di Bergün Filisur, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 64 per cento di voti contrari. Bergün Filisur ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
3551,16.4,16.4,83.6,"Brusio (GR)","Il 83,6 per cento degli elettori di Brusio ha respinto la modifica del diritto di locazione (sublocazione). Brusio ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
3561,61.3,61.3,38.7,"Poschiavo (GR)","Gli abitanti di Poschiavo hanno accolto la modifica del diritto di locazione (sublocazione) con il 61,3 per cento di ""sì"". Poschiavo ha accolto il testo, così come quanto avvenuto a livello cantonale."
3572,55.1,55.1,44.9,"Falera (GR)","Gli abitanti di Falera hanno accolto la modifica del diritto di locazione (sublocazione) con il 55,1 per cento di ""sì"". Falera ha accolto il testo, così come quanto avvenuto a livello cantonale."
3575,31.4,31.4,68.6,"Laax (GR)","I cittadini di Laax hanno respinto la modifica del diritto di locazione (sublocazione) con il 68,6 per cento di voti contrari. Laax ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
3581,27.9,27.9,72.1,"Sagogn (GR)","Nel comune di Sagogn, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 72,1 per cento di voti contrari. Sagogn ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
3582,82.9,82.9,17.1,"Schluein (GR)","A Schluein gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 82,9 per cento di ""sì"". Schluein ha accolto il testo, così come quanto avvenuto a livello cantonale."
3603,55.3,55.3,44.7,"Vals (GR)","Nel comune di Vals, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 55,3 per cento di voti favorevoli. Vals ha accolto il testo, così come quanto avvenuto a livello cantonale."
3618,93.8,93.8,6.2,"Lumnezia (GR)","Il 93,8 per cento degli elettori di Lumnezia ha accolto la modifica del diritto di locazione (sublocazione). Lumnezia ha accolto il testo, così come quanto avvenuto a livello cantonale."
3619,72.4,72.4,27.6,"Ilanz/Glion (GR)","I cittadini di Ilanz/Glion hanno accolto la modifica del diritto di locazione (sublocazione) con il 72,4 per cento di voti a favore. Ilanz/Glion ha accolto il testo, così come quanto avvenuto a livello cantonale."
3633,63.8,63.8,36.2,"Fürstenau (GR)","Gli abitanti di Fürstenau hanno accolto la modifica del diritto di locazione (sublocazione) con il 63,8 per cento di ""sì"". Fürstenau ha accolto il testo, così come quanto avvenuto a livello cantonale."
3637,20.5,20.5,79.5,"Rothenbrunnen (GR)","I cittadini di Rothenbrunnen hanno respinto la modifica del diritto di locazione (sublocazione) con il 79,5 per cento di voti contrari. Rothenbrunnen ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
3638,37.5,37.5,62.5,"Scharans (GR)","La modifica del diritto di locazione (sublocazione) è stata respinta a Scharans, dove ha riscosso il 62,5 per cento di ""no"". Scharans ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
3640,71,71,29,"Sils im Domleschg (GR)","I cittadini di Sils im Domleschg hanno accolto la modifica del diritto di locazione (sublocazione) con il 71 per cento di voti a favore. Sils im Domleschg ha accolto il testo, così come quanto avvenuto a livello cantonale."
3661,47.3,47.3,52.7,"Cazis (GR)","Il 52,7 per cento degli elettori di Cazis ha respinto la modifica del diritto di locazione (sublocazione). Cazis ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
3662,82.3,82.3,17.7,"Flerden (GR)","I cittadini di Flerden hanno accolto la modifica del diritto di locazione (sublocazione) con il 82,3 per cento di voti a favore. Flerden ha accolto il testo, così come quanto avvenuto a livello cantonale."
3663,50.1,50.1,49.9,"Masein (GR)","A Masein gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 50,1 per cento di ""sì"". Masein ha accolto il testo, così come quanto avvenuto a livello cantonale."
3668,50.1,50.1,49.9,"Thusis (GR)","I cittadini di Thusis hanno accolto la modifica del diritto di locazione (sublocazione) con il 50,1 per cento di voti a favore. Thusis ha accolto il testo, così come quanto avvenuto a livello cantonale."
3669,39.4,39.4,60.6,"Tschappina (GR)","Nel comune di Tschappina, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 60,6 per cento di voti contrari. Tschappina ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
3670,88.9,88.9,11.1,"Urmein (GR)","Gli abitanti di Urmein hanno accolto la modifica del diritto di locazione (sublocazione) con il 88,9 per cento di ""sì"". Urmein ha accolto il testo, così come quanto avvenuto a livello cantonale."
3672,42.3,42.3,57.7,"Safiental (GR)","Il 57,7 per cento degli elettori di Safiental ha respinto la modifica del diritto di locazione (sublocazione). Safiental ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
3673,86.5,86.5,13.5,"Domleschg (GR)","A Domleschg gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 86,5 per cento di ""sì"". Domleschg ha accolto il testo, così come quanto avvenuto a livello cantonale."
3681,44.3,44.3,55.7,"Avers (GR)","La modifica del diritto di locazione (sublocazione) è stata respinta a Avers, dove ha riscosso il 55,7 per cento di ""no"". Avers ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
3695,96.5,96.5,3.5,"Sufers (GR)","La modifica del diritto di locazione (sublocazione) è stata accolta a Sufers, dove ha riscosso il 96,5 per cento di voti a favore. Sufers ha accolto il testo, così come quanto avvenuto a livello cantonale."
3701,0.3,0.3,99.7,"Andeer (GR)","Terzo posto nella classifica dei comuni in cui la modifica del diritto di locazione (sublocazione) è stata respinta più nettamente per Andeer. L'oggetto in votazione ha ricevuto il 99,7 per cento di voti contrari. Il maggior numero di ""no"" nel canton Grigioni è stato ottenuto a Andeer."
3711,70.4,70.4,29.6,"Rongellen (GR)","Gli abitanti di Rongellen hanno accolto la modifica del diritto di locazione (sublocazione) con il 70,4 per cento di ""sì"". Rongellen ha accolto il testo, così come quanto avvenuto a livello cantonale."
3712,52.1,52.1,47.9,"Zillis-Reischen (GR)","Gli elettori di Zillis-Reischen si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 52,1 per cento di ""sì"". Zillis-Reischen ha accolto il testo, così come quanto avvenuto a livello cantonale."
