"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5001,48.9,48.9,51.1,"Arbedo-Castione (TI)","Gli elettori di Arbedo-Castione si sono mostrati scettici nei confronti della modifica del diritto di locazione (disdetta per bisogno personale), che è stata respinta con il 51,1 per cento di voti contrari."
5002,50,0,0,"Bellinzona (TI)","I risultati di questo comune non sono ancora noti."
5003,54.5,54.5,45.5,"Cadenazzo (TI)","Nel comune di Cadenazzo, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 54,5 per cento di voti favorevoli."
5009,73.4,73.4,26.6,"Isone (TI)","Gli abitanti di Isone hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 73,4 per cento di ""sì""."
5010,59.3,59.3,40.7,"Lumino (TI)","I cittadini di Lumino hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 59,3 per cento di voti a favore."
5017,58.7,58.7,41.3,"Sant'Antonino (TI)","I cittadini di Sant'Antonino hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 58,7 per cento di voti a favore."
5048,59.4,59.4,40.6,"Acquarossa (TI)","Gli elettori di Acquarossa si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 59,4 per cento di ""sì""."
5049,59.2,59.2,40.8,"Blenio (TI)","Gli elettori di Blenio si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 59,2 per cento di ""sì""."
5050,60.8,60.8,39.2,"Serravalle (TI)","I cittadini di Serravalle hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 60,8 per cento di voti a favore."
5061,68.5,68.5,31.5,"Airolo (TI)","Nel comune di Airolo, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 68,5 per cento di voti favorevoli."
5063,76.5,76.5,23.5,"Bedretto (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta dagli elettori di Bedretto, dove i voti a favore sono stati 39 e quelli contrari 12."
5064,45.1,45.1,54.9,"Bodio (TI)","Nel comune di Bodio, i cittadini hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 54,9 per cento di voti contrari."
5071,51.9,51.9,48.1,"Dalpe (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) ha passato la prova delle urne a Dalpe, dove ha raccolto 42 voti favorevoli e 39 voti contrari."
5072,57.6,57.6,42.4,"Faido (TI)","I cittadini di Faido hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 57,6 per cento di voti a favore."
5073,64.6,64.6,35.4,"Giornico (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Giornico, dove ha riscosso il 64,6 per cento di voti a favore."
5076,56.8,56.8,43.2,"Personico (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) ha passato la prova delle urne a Personico, dove ha raccolto 54 voti favorevoli e 41 voti contrari."
5077,52.2,52.2,47.8,"Pollegio (TI)","A Pollegio gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 52,2 per cento di ""sì""."
5078,75.2,75.2,24.8,"Prato (Leventina) (TI)","Nel comune di Prato (Leventina), i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 75,2 per cento di voti favorevoli."
5079,66,66,34,"Quinto (TI)","Il 66 per cento degli elettori di Quinto ha accolto la modifica del diritto di locazione (disdetta per bisogno personale)."
5091,54.8,54.8,45.2,"Ascona (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Ascona, dove ha riscosso il 54,8 per cento di voti a favore."
5096,59.1,59.1,40.9,"Brione sopra Minusio (TI)","Gli abitanti di Brione sopra Minusio hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 59,1 per cento di ""sì""."
5097,58.4,58.4,41.6,"Brissago (TI)","Gli elettori di Brissago si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 58,4 per cento di ""sì""."
5108,54.5,54.5,45.5,"Gordola (TI)","I cittadini di Gordola hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 54,5 per cento di voti a favore."
5112,48.7,48.7,51.3,"Lavertezzo (TI)","Gli abitanti di Lavertezzo hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 51,3 per cento di ""no""."
5113,43.6,43.6,56.4,"Locarno (TI)","Gli abitanti di Locarno hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 56,4 per cento di ""no""."
5115,52.2,52.2,47.8,"Losone (TI)","Nel comune di Losone, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 52,2 per cento di voti favorevoli."
5117,42.7,42.7,57.3,"Mergoscia (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) non ha passato la prova delle urne a Mergoscia, dove è stata respinta con 47 voti contro i 35 a favore."
5118,48.8,48.8,51.2,"Minusio (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata respinta a Minusio, dove ha riscosso il 51,2 per cento di ""no""."
5120,52.2,52.2,47.8,"Muralto (TI)","A Muralto gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 52,2 per cento di ""sì""."
5121,58.5,58.5,41.5,"Orselina (TI)","Nel comune di Orselina, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 58,5 per cento di voti favorevoli."
5125,50.8,50.8,49.2,"Ronco sopra Ascona (TI)","Nel comune di Ronco sopra Ascona, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 50,8 per cento di voti favorevoli."
5131,48.9,48.9,51.1,"Tenero-Contra (TI)","Il 51,1 per cento degli elettori di Tenero-Contra ha respinto la modifica del diritto di locazione (disdetta per bisogno personale)."
5136,42.1,42.1,57.9,"Onsernone (TI)","Gli abitanti di Onsernone hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 57,9 per cento di ""no""."
5138,50.9,50.9,49.1,"Cugnasco-Gerra (TI)","Gli abitanti di Cugnasco-Gerra hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 50,9 per cento di ""sì""."
5141,54,54,46,"Agno (TI)","Il 54 per cento degli elettori di Agno ha accolto la modifica del diritto di locazione (disdetta per bisogno personale)."
5143,54.2,54.2,45.8,"Aranno (TI)","Gli elettori di Aranno si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 54,2 per cento di ""sì""."
5144,45.5,45.5,54.5,"Arogno (TI)","A Arogno gli abitanti si sono opposti alla modifica del diritto di locazione (disdetta per bisogno personale) con il 54,5 per cento di voti a sfavore."
5146,45.8,45.8,54.2,"Astano (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata respinta a Astano, dove ha riscosso il 54,2 per cento di ""no""."
5148,45.5,45.5,54.5,"Bedano (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata respinta a Bedano, dove ha riscosso il 54,5 per cento di ""no""."
5149,47.8,47.8,52.2,"Bedigliora (TI)","Gli abitanti di Bedigliora hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 52,2 per cento di ""no""."
5151,54.9,54.9,45.1,"Bioggio (TI)","I cittadini di Bioggio hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 54,9 per cento di voti a favore."
5154,50.7,50.7,49.3,"Bissone (TI)","Il 50,7 per cento degli elettori di Bissone ha accolto la modifica del diritto di locazione (disdetta per bisogno personale)."
5160,53.8,53.8,46.2,"Brusino Arsizio (TI)","Gli abitanti di Brusino Arsizio hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 53,8 per cento di ""sì""."
5161,57.2,57.2,42.8,"Cademario (TI)","Gli elettori di Cademario si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 57,2 per cento di ""sì""."
5162,54.2,54.2,45.8,"Cadempino (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Cadempino, dove ha riscosso il 54,2 per cento di voti a favore."
5167,57.8,57.8,42.2,"Canobbio (TI)","Il 57,8 per cento degli elettori di Canobbio ha accolto la modifica del diritto di locazione (disdetta per bisogno personale)."
5171,51.5,51.5,48.5,"Caslano (TI)","Gli elettori di Caslano si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 51,5 per cento di ""sì""."
5176,58.9,58.9,41.1,"Comano (TI)","Gli elettori di Comano si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 58,9 per cento di ""sì""."
5180,56.5,56.5,43.5,"Cureglia (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Cureglia, dove ha riscosso il 56,5 per cento di voti a favore."
5181,52.6,52.6,47.4,"Curio (TI)","Il 52,6 per cento degli elettori di Curio ha accolto la modifica del diritto di locazione (disdetta per bisogno personale)."
5186,51,51,49,"Grancia (TI)","I cittadini di Grancia hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 51 per cento di voti a favore."
5187,54.9,54.9,45.1,"Gravesano (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Gravesano, dove ha riscosso il 54,9 per cento di voti a favore."
5189,51.2,51.2,48.8,"Lamone (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Lamone, dove ha riscosso il 51,2 per cento di voti a favore."
5192,50,0,0,"Lugano (TI)","I risultati di questo comune non sono ancora noti."
5193,58.2,58.2,41.8,"Magliaso (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Magliaso, dove ha riscosso il 58,2 per cento di voti a favore."
5194,53.9,53.9,46.1,"Manno (TI)","Nel comune di Manno, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 53,9 per cento di voti favorevoli."
5196,48.1,48.1,51.9,"Massagno (TI)","I cittadini di Massagno hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 51,9 per cento di voti contrari."
5198,52.8,52.8,47.2,"Melide (TI)","Gli elettori di Melide si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 52,8 per cento di ""sì""."
5199,60.4,60.4,39.6,"Mezzovico-Vira (TI)","A Mezzovico-Vira gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 60,4 per cento di ""sì""."
5200,58.2,58.2,41.8,"Miglieglia (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) ha passato la prova delle urne a Miglieglia, dove ha raccolto 39 voti favorevoli e 28 voti contrari."
5203,64.9,64.9,35.1,"Morcote (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Morcote, dove ha riscosso il 64,9 per cento di voti a favore."
5205,60.8,60.8,39.2,"Muzzano (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Muzzano, dove ha riscosso il 60,8 per cento di voti a favore."
5206,61,61,39,"Neggio (TI)","Gli abitanti di Neggio hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 61 per cento di ""sì""."
5207,53.6,53.6,46.4,"Novaggio (TI)","Gli elettori di Novaggio si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 53,6 per cento di ""sì""."
5208,55.7,55.7,44.3,"Origlio (TI)","Nel comune di Origlio, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 55,7 per cento di voti favorevoli."
5210,59.1,59.1,40.9,"Paradiso (TI)","Nel comune di Paradiso, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 59,1 per cento di voti favorevoli."
