"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
4001,10.5,10.5,89.5,"Aarau AG","Aarau ist gegen die Änderung des Mietrechts bei Untermiete: Die Gemeinde hat die Vorlage mit 89,5 Prozent Nein verworfen. Aarau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4002,72.9,72.9,27.1,"Biberstein AG","Mit 7'412 Ja zu 2'758 Nein hat sich Biberstein für die Änderung des Mietrechts bei Untermiete ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 72,9 Prozent. Biberstein hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat."
4003,2.7,2.7,97.3,"Buchs AG","97,3 Prozent der Stimmbürgerinnen und Stimmbürger von Buchs AG haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Buchs AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4004,25.8,25.8,74.2,"Densbüren AG","Densbüren ist gegen die Änderung des Mietrechts bei Untermiete: Die Gemeinde hat die Vorlage mit 74,2 Prozent Nein verworfen. Densbüren hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4005,37.8,37.8,62.2,"Erlinsbach AG","In Erlinsbach AG hat die Änderung des Mietrechts bei Untermiete keine Mehrheit gefunden: 62,2 Prozent haben die Vorlage abgelehnt. Erlinsbach AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4006,28.9,28.9,71.1,"Gränichen AG","Mit 4'444 Nein zu 1'810 Ja haben die Stimmbürgerinnen und Stimmbürger von Gränichen die Änderung des Mietrechts bei Untermiete abgelehnt. Das sind 71,1 Prozent. Gränichen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4007,58.7,58.7,41.3,"Hirschthal AG","Die Änderung des Mietrechts bei Untermiete ist in Hirschthal mit 58,7 Prozent der Stimmen angenommen worden. Hirschthal hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat."
4008,72,72,28,"Küttigen AG","72 Prozent der Stimmbürgerinnen und Stimmbürger von Küttigen haben sich für die Änderung des Mietrechts bei Untermiete ausgesprochen. Küttigen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat."
4009,70.1,70.1,29.9,"Muhen AG","Die Änderung des Mietrechts bei Untermiete ist in Muhen mit 70,1 Prozent der Stimmen angenommen worden. Muhen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat."
4010,91.7,91.7,8.3,"Oberentfelden AG","91,7 Prozent der Stimmbürgerinnen und Stimmbürger in Oberentfelden haben Ja gesagt zur Pensionskassenreform. Oberentfelden hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat."
4012,50.9,50.9,49.1,"Suhr AG","50,9 Prozent der Stimmbürgerinnen und Stimmbürger in Suhr haben Ja gesagt zur Pensionskassenreform. Suhr hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat."
4013,49.5,49.5,50.5,"Unterentfelden AG","Mit 5'185 Nein zu 5'077 Ja haben die Stimmbürgerinnen und Stimmbürger von Unterentfelden die Änderung des Mietrechts bei Untermiete abgelehnt. Das sind 50,5 Prozent. Unterentfelden hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4021,23.4,23.4,76.6,"Baden AG","In Baden ist die Änderung des Mietrechts bei Untermiete mit 76,6 Prozent gescheitert. Baden hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4022,29.9,29.9,70.1,"Bellikon AG","Bellikon hat die Änderung des Mietrechts bei Untermiete mit 70,1 Prozent Nein-Stimmen verworfen. Bellikon hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4023,45.9,45.9,54.1,"Bergdietikon AG","Bergdietikon ist gegen die Änderung des Mietrechts bei Untermiete: Die Gemeinde hat die Vorlage mit 54,1 Prozent Nein verworfen. Bergdietikon hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
