"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5001,16.5,16.5,83.5,"Arbedo-Castione (TI)","Gli elettori di Arbedo-Castione si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 83,5 per cento di voti contrari. Arbedo-Castione ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5002,41,41,59,"Bellinzona (TI)","Il finanziamento uniforme delle prestazioni è stato respinto a Bellinzona, dove ha riscosso il 59 per cento di ""no"". Bellinzona ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5003,82.3,82.3,17.7,"Cadenazzo (TI)","Nel comune di Cadenazzo, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 82,3 per cento di voti favorevoli. Cadenazzo ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5009,20.2,20.2,79.8,"Isone (TI)","Gli abitanti di Isone hanno respinto il finanziamento uniforme delle prestazioni con il 79,8 per cento di ""no"". Isone ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5010,52.5,52.5,47.5,"Lumino (TI)","I cittadini di Lumino hanno accolto il finanziamento uniforme delle prestazioni con il 52,5 per cento di voti a favore. Lumino ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5017,66.1,66.1,33.9,"Sant'Antonino (TI)","I cittadini di Sant'Antonino hanno accolto il finanziamento uniforme delle prestazioni con il 66,1 per cento di voti a favore. Sant'Antonino ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5048,46.3,46.3,53.7,"Acquarossa (TI)","Gli elettori di Acquarossa si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 53,7 per cento di voti contrari. Acquarossa ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5049,2.6,2.6,97.4,"Blenio (TI)","Gli elettori di Blenio si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 97,4 per cento di voti contrari. Blenio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5050,72.9,72.9,27.1,"Serravalle (TI)","I cittadini di Serravalle hanno accolto il finanziamento uniforme delle prestazioni con il 72,9 per cento di voti a favore. Serravalle ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5061,52,52,48,"Airolo (TI)","Nel comune di Airolo, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 52 per cento di voti favorevoli. Airolo ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5063,21.1,21.1,78.9,"Bedretto (TI)","Gli elettori di Bedretto si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 78,9 per cento di voti contrari. Bedretto ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5064,88,88,12,"Bodio (TI)","Nel comune di Bodio, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 88 per cento di voti favorevoli. Bodio ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5071,49.9,49.9,50.1,"Dalpe (TI)","I cittadini di Dalpe hanno respinto il finanziamento uniforme delle prestazioni con il 50,1 per cento di voti contrari. Dalpe ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5072,79.8,79.8,20.2,"Faido (TI)","I cittadini di Faido hanno accolto il finanziamento uniforme delle prestazioni con il 79,8 per cento di voti a favore. Faido ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5073,83.8,83.8,16.2,"Giornico (TI)","Il finanziamento uniforme delle prestazioni è stato accolto a Giornico, dove ha riscosso il 83,8 per cento di voti a favore. Giornico ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5076,71.9,71.9,28.1,"Personico (TI)","Il 71,9 per cento degli elettori di Personico ha accolto il finanziamento uniforme delle prestazioni. Personico ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5077,64.2,64.2,35.8,"Pollegio (TI)","A Pollegio gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 64,2 per cento di ""sì"". Pollegio ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5078,25.4,25.4,74.6,"Prato (Leventina) (TI)","Nel comune di Prato (Leventina), i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 74,6 per cento di voti contrari. Prato (Leventina) ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5079,69,69,31,"Quinto (TI)","Il 69 per cento degli elettori di Quinto ha accolto il finanziamento uniforme delle prestazioni. Quinto ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5091,89.4,89.4,10.6,"Ascona (TI)","Il finanziamento uniforme delle prestazioni è stato accolto a Ascona, dove ha riscosso il 89,4 per cento di voti a favore. Ascona ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5096,70.5,70.5,29.5,"Brione sopra Minusio (TI)","Gli abitanti di Brione sopra Minusio hanno accolto il finanziamento uniforme delle prestazioni con il 70,5 per cento di ""sì"". Brione sopra Minusio ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5097,51.8,51.8,48.2,"Brissago (TI)","Gli elettori di Brissago si sono mostrati favorevoli al finanziamento uniforme delle prestazioni, che ha ricevuto il 51,8 per cento di ""sì"". Brissago ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5108,69.8,69.8,30.2,"Gordola (TI)","I cittadini di Gordola hanno accolto il finanziamento uniforme delle prestazioni con il 69,8 per cento di voti a favore. Gordola ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5112,32,32,68,"Lavertezzo (TI)","Gli abitanti di Lavertezzo hanno respinto il finanziamento uniforme delle prestazioni con il 68 per cento di ""no"". Lavertezzo ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5113,33.7,33.7,66.3,"Locarno (TI)","Gli abitanti di Locarno hanno respinto il finanziamento uniforme delle prestazioni con il 66,3 per cento di ""no"". Locarno ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5115,26,26,74,"Losone (TI)","Nel comune di Losone, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 74 per cento di voti contrari. Losone ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5117,54.1,54.1,45.9,"Mergoscia (TI)","I cittadini di Mergoscia hanno accolto il finanziamento uniforme delle prestazioni con il 54,1 per cento di voti a favore. Mergoscia ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5118,51.6,51.6,48.4,"Minusio (TI)","Il finanziamento uniforme delle prestazioni è stato accolto a Minusio, dove ha riscosso il 51,6 per cento di voti a favore. Minusio ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5120,63.2,63.2,36.8,"Muralto (TI)","A Muralto gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 63,2 per cento di ""sì"". Muralto ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5121,72.1,72.1,27.9,"Orselina (TI)","Nel comune di Orselina, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 72,1 per cento di voti favorevoli. Orselina ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5125,44.6,44.6,55.4,"Ronco sopra Ascona (TI)","Nel comune di Ronco sopra Ascona, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 55,4 per cento di voti contrari. Ronco sopra Ascona ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5131,62.9,62.9,37.1,"Tenero-Contra (TI)","Il 62,9 per cento degli elettori di Tenero-Contra ha accolto il finanziamento uniforme delle prestazioni. Tenero-Contra ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5136,41.3,41.3,58.7,"Onsernone (TI)","Gli abitanti di Onsernone hanno respinto il finanziamento uniforme delle prestazioni con il 58,7 per cento di ""no"". Onsernone ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5138,69.1,69.1,30.9,"Cugnasco-Gerra (TI)","Gli abitanti di Cugnasco-Gerra hanno accolto il finanziamento uniforme delle prestazioni con il 69,1 per cento di ""sì"". Cugnasco-Gerra ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5141,14.6,14.6,85.4,"Agno (TI)","Il 85,4 per cento degli elettori di Agno ha respinto il finanziamento uniforme delle prestazioni. Agno ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5143,54,54,46,"Aranno (TI)","Gli elettori di Aranno si sono mostrati favorevoli al finanziamento uniforme delle prestazioni, che ha ricevuto il 54 per cento di ""sì"". Aranno ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5144,83.1,83.1,16.9,"Arogno (TI)","A Arogno gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 83,1 per cento di ""sì"". Arogno ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5146,35.1,35.1,64.9,"Astano (TI)","Il finanziamento uniforme delle prestazioni è stato respinto a Astano, dove ha riscosso il 64,9 per cento di ""no"". Astano ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5148,28,28,72,"Bedano (TI)","Il finanziamento uniforme delle prestazioni è stato respinto a Bedano, dove ha riscosso il 72 per cento di ""no"". Bedano ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5149,57.5,57.5,42.5,"Bedigliora (TI)","Gli abitanti di Bedigliora hanno accolto il finanziamento uniforme delle prestazioni con il 57,5 per cento di ""sì"". Bedigliora ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5151,76.4,76.4,23.6,"Bioggio (TI)","I cittadini di Bioggio hanno accolto il finanziamento uniforme delle prestazioni con il 76,4 per cento di voti a favore. Bioggio ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5154,44.5,44.5,55.5,"Bissone (TI)","Il 55,5 per cento degli elettori di Bissone ha respinto il finanziamento uniforme delle prestazioni. Bissone ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5160,76.8,76.8,23.2,"Brusino Arsizio (TI)","Gli abitanti di Brusino Arsizio hanno accolto il finanziamento uniforme delle prestazioni con il 76,8 per cento di ""sì"". Brusino Arsizio ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5161,61.6,61.6,38.4,"Cademario (TI)","Gli elettori di Cademario si sono mostrati favorevoli al finanziamento uniforme delle prestazioni, che ha ricevuto il 61,6 per cento di ""sì"". Cademario ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5162,81.6,81.6,18.4,"Cadempino (TI)","Il finanziamento uniforme delle prestazioni è stato accolto a Cadempino, dove ha riscosso il 81,6 per cento di voti a favore. Cadempino ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5167,55.1,55.1,44.9,"Canobbio (TI)","Il 55,1 per cento degli elettori di Canobbio ha accolto il finanziamento uniforme delle prestazioni. Canobbio ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5171,82.7,82.7,17.3,"Caslano (TI)","Gli elettori di Caslano si sono mostrati favorevoli al finanziamento uniforme delle prestazioni, che ha ricevuto il 82,7 per cento di ""sì"". Caslano ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5176,93.3,93.3,6.7,"Comano (TI)","Gli elettori di Comano si sono mostrati favorevoli al finanziamento uniforme delle prestazioni, che ha ricevuto il 93,3 per cento di ""sì"". Comano ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5180,60.2,60.2,39.8,"Cureglia (TI)","Il finanziamento uniforme delle prestazioni è stato accolto a Cureglia, dove ha riscosso il 60,2 per cento di voti a favore. Cureglia ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5181,32.2,32.2,67.8,"Curio (TI)","Il 67,8 per cento degli elettori di Curio ha respinto il finanziamento uniforme delle prestazioni. Curio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5186,27.5,27.5,72.5,"Grancia (TI)","I cittadini di Grancia hanno respinto il finanziamento uniforme delle prestazioni con il 72,5 per cento di voti contrari. Grancia ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5187,85.2,85.2,14.8,"Gravesano (TI)","Il finanziamento uniforme delle prestazioni è stato accolto a Gravesano, dove ha riscosso il 85,2 per cento di voti a favore. Gravesano ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5189,34.8,34.8,65.2,"Lamone (TI)","Il finanziamento uniforme delle prestazioni è stato respinto a Lamone, dove ha riscosso il 65,2 per cento di ""no"". Lamone ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5192,57.8,57.8,42.2,"Lugano (TI)","Il 57,8 per cento degli elettori di Lugano ha accolto il finanziamento uniforme delle prestazioni. Lugano ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5193,52.4,52.4,47.6,"Magliaso (TI)","Il finanziamento uniforme delle prestazioni è stato accolto a Magliaso, dove ha riscosso il 52,4 per cento di voti a favore. Magliaso ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5194,90.7,90.7,9.3,"Manno (TI)","Nel comune di Manno, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 90,7 per cento di voti favorevoli. Manno ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5196,52.1,52.1,47.9,"Massagno (TI)","I cittadini di Massagno hanno accolto il finanziamento uniforme delle prestazioni con il 52,1 per cento di voti a favore. Massagno ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
5198,34.5,34.5,65.5,"Melide (TI)","Gli elettori di Melide si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 65,5 per cento di voti contrari. Melide ha respinto il testo, risultato che si è confermato anche a livello cantonale."
