"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,10.5,10.5,89.5,"Aire-la-Ville (GE)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 89,5 pour cent à Aire-la-Ville. Aire-la-Ville a rejeté la réforme, contrairement à son canton."
6602,45.3,45.3,54.7,"Anières (GE)","La population d'Anières rejette à 54,7 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Anières a rejeté la réforme, contrairement à son canton."
6603,30.1,30.1,69.9,"Avully (GE)","Les habitants d'Avully s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 69,9 pour cent des voix. Avully a rejeté la réforme, contrairement à son canton."
6604,50.6,50.6,49.4,"Avusy (GE)","A Avusy, les habitants disent oui à  50,6 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Avusy a approuvé la réforme, tout comme son canton."
6605,92.4,92.4,7.6,"Bardonnex (GE)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 92,4 pour cent de oui à Bardonnex. Bardonnex a approuvé la réforme, tout comme son canton."
6606,53.9,53.9,46.1,"Bellevue (GE)","Bellevue dit oui à 53,9 pour cent à de l'assouplissement du droit du bail dans le domaine de la sous-location. Bellevue a approuvé la réforme, tout comme son canton."
6607,42.4,42.4,57.6,"Bernex (GE)","Les habitants de Bernex s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 57,6 pour cent des voix. Bernex a rejeté la réforme, contrairement à son canton."
6608,9.6,9.6,90.4,"Carouge (GE)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Carouge (GE). Les citoyens de la commune ont refusé le texte à 90,4 pour cent. Carouge (GE) a rejeté la réforme, contrairement à son canton."
6609,49.3,49.3,50.7,"Cartigny (GE)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Cartigny. Les habitants ont refusé le texte à 50,7 pour cent. Cartigny a rejeté la réforme, contrairement à son canton."
6610,31.3,31.3,68.7,"Céligny (GE)","La population de Céligny rejette à 68,7 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Céligny a rejeté la réforme, contrairement à son canton."
6611,52.4,52.4,47.6,"Chancy (GE)","Les habitants de Chancy acceptent avec 52,4 pour cent de oui l'assouplissement du droit du bail dans le domaine de la sous-location. Chancy a approuvé la réforme, tout comme son canton."
6612,53.7,53.7,46.3,"Chêne-Bougeries (GE)","La population de Chêne-Bougeries approuve à 53,7 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Chêne-Bougeries a approuvé la réforme, tout comme son canton."
6613,66.4,66.4,33.6,"Chêne-Bourg (GE)","La population de Chêne-Bourg approuve à 66,4 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Chêne-Bourg a approuvé la réforme, tout comme son canton."
6614,2.8,2.8,97.2,"Choulex (GE)","La population de Choulex rejette à 97,2 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Choulex a rejeté la réforme, contrairement à son canton."
6615,44.6,44.6,55.4,"Collex-Bossy (GE)","A Collex-Bossy, les citoyens rejettent à 55,4 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Collex-Bossy a rejeté la réforme, contrairement à son canton."
6616,30.3,30.3,69.7,"Collonge-Bellerive (GE)","La population de Collonge-Bellerive rejette à 69,7 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Collonge-Bellerive a rejeté la réforme, contrairement à son canton."
6617,56.5,56.5,43.5,"Cologny (GE)","A Cologny, les habitants disent oui à  56,5 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Cologny a approuvé la réforme, tout comme son canton."
6618,92.8,92.8,7.2,"Confignon (GE)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé à Confignon par 92,8 pour cent des votants. Confignon a approuvé la réforme, tout comme son canton."
6619,91.7,91.7,8.3,"Corsier (GE)","Corsier (GE) dit oui à 91,7 pour cent à de l'assouplissement du droit du bail dans le domaine de la sous-location. Corsier (GE) a approuvé la réforme, tout comme son canton."
6620,46.4,46.4,53.6,"Dardagny (GE)","Les habitants de Dardagny s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 53,6 pour cent des voix. Dardagny a rejeté la réforme, contrairement à son canton."
6621,34.5,34.5,65.5,"Genève (GE)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Genève. Les citoyens de la commune ont refusé le texte à 65,5 pour cent. Genève a rejeté la réforme, contrairement à son canton."
6622,51.8,51.8,48.2,"Genthod (GE)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 51,8 pour cent de oui à Genthod. Genthod a approuvé la réforme, tout comme son canton."
6623,13.9,13.9,86.1,"Le Grand-Saconnex (GE)","La population du Grand-Saconnex rejette à 86,1 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Le Grand-Saconnex a rejeté la réforme, contrairement à son canton."
6624,9.4,9.4,90.6,"Gy (GE)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 90,6 pour cent à Gy. Gy a rejeté la réforme, contrairement à son canton."
6625,99.9,99.9,0.1,"Hermance (GE)","Hermance se classe au deuxième rang des plus fortes approbations de l'assouplissement du droit du bail dans le domaine de la sous-location. Ses habitants disent oui à 99,9 pour cent. Le plus fort pourcentage de oui du canton de Genève a été obtenu à Hermance."
6626,2.6,2.6,97.4,"Jussy (GE)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Jussy. Les habitants ont refusé le texte à 97,4 pour cent. Le plus fort pourcentage de non du canton de Genève a été obtenu à Jussy."
6627,44.8,44.8,55.2,"Laconnex (GE)","La population de Laconnex rejette à 55,2 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Laconnex a rejeté la réforme, contrairement à son canton."
6628,86.3,86.3,13.7,"Lancy (GE)","La population de Lancy approuve à 86,3 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Lancy a approuvé la réforme, tout comme son canton."
6629,64,64,36,"Meinier (GE)","La population de Meinier approuve à 64 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Meinier a approuvé la réforme, tout comme son canton."
6630,75.5,75.5,24.5,"Meyrin (GE)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 75,5 pour cent de oui à Meyrin. Meyrin a approuvé la réforme, tout comme son canton."
6631,23.9,23.9,76.1,"Onex (GE)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 76,1 pour cent à Onex. Onex a rejeté la réforme, contrairement à son canton."
6632,96.2,96.2,3.8,"Perly-Certoux (GE)","Les habitants de Perly-Certoux acceptent avec 96,2 pour cent de oui l'assouplissement du droit du bail dans le domaine de la sous-location. Perly-Certoux a approuvé la réforme, tout comme son canton."
6633,79.9,79.9,20.1,"Plan-les-Ouates (GE)","La population de Plan-les-Ouates approuve à 79,9 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Plan-les-Ouates a approuvé la réforme, tout comme son canton."
6634,82.6,82.6,17.4,"Pregny-Chambésy (GE)","La population de Pregny-Chambésy approuve à 82,6 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Pregny-Chambésy a approuvé la réforme, tout comme son canton."
6635,87.3,87.3,12.7,"Presinge (GE)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 87,3 pour cent de oui à Presinge. Presinge a approuvé la réforme, tout comme son canton."
6636,32.2,32.2,67.8,"Puplinge (GE)","La population de Puplinge rejette à 67,8 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Puplinge a rejeté la réforme, contrairement à son canton."
6637,24.7,24.7,75.3,"Russin (GE)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Russin. Les citoyens de la commune ont refusé le texte à 75,3 pour cent. Russin a rejeté la réforme, contrairement à son canton."
6638,3.1,3.1,96.9,"Satigny (GE)","Les habitants de Satigny s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 96,9 pour cent des voix. Satigny a rejeté la réforme, contrairement à son canton."
6639,65.1,65.1,34.9,"Soral (GE)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 65,1 pour cent de oui à Soral. Soral a approuvé la réforme, tout comme son canton."
6640,55.1,55.1,44.9,"Thônex (GE)","Thônex dit oui à 55,1 pour cent à de l'assouplissement du droit du bail dans le domaine de la sous-location. Thônex a approuvé la réforme, tout comme son canton."
6641,71.8,71.8,28.2,"Troinex (GE)","Les habitants de Troinex soutiennent à 71,8 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Troinex a approuvé la réforme, tout comme son canton."
