"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,31.1,31.1,68.9,"Aire-la-Ville (GE)","Les habitants d'Aire-la-Ville ont refusé avec 68,9 pour cent des voix la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants d'Aire-la-Ville ont rejeté le texte, tout comme le canton."
6602,57.8,57.8,42.2,"Anières (GE)","Les habitants d'Anières ont approuvé avec 57,8 pour cent des voix la modification du processus d'adaptation du plan localisé de quartier (PLQ). La cité prévôtoise avec ses 7200 habitants formera une circonscription électorale avec 7 députés sur 60 le temps d'une législature. Les habitants d'Anières ont approuvé le texte, contrairement au canton."
6603,14.3,14.3,85.7,"Avully (GE)","Les habitants d'Avully refusent à 85,7 pour cent la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants d'Avully ont rejeté le texte, tout comme le canton."
6604,43.6,43.6,56.4,"Avusy (GE)","C'est non à 56,4 pour cent à la modification du processus d'adaptation du plan localisé de quartier (PLQ) à Avusy. La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants d'Avusy ont rejeté le texte, tout comme le canton."
6605,75.5,75.5,24.5,"Bardonnex (GE)","Les habitants de Bardonnex acceptent par 75,5 pour cent des voix la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Bardonnex ont approuvé le texte, contrairement au canton."
6606,35.2,35.2,64.8,"Bellevue (GE)","Les habitants de Bellevue refusent à 64,8 pour cent la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Bellevue ont rejeté le texte, tout comme le canton."
6607,1.2,1.2,98.8,"Bernex (GE)","Les habitants de Bernex refusent à 98,8 pour cent la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Le rejet le plus net de la loi a été enregistré à Bernex."
6608,69.5,69.5,30.5,"Carouge (GE)","Les habitants de Carouge (GE) ont approuvé avec 69,5 pour cent des voix la modification du processus d'adaptation du plan localisé de quartier (PLQ). La cité prévôtoise avec ses 7200 habitants formera une circonscription électorale avec 7 députés sur 60 le temps d'une législature. Les habitants de Carouge (GE) ont approuvé le texte, contrairement au canton."
6609,71.9,71.9,28.1,"Cartigny (GE)","C'est oui à 71,9 pour cent à Cartigny à la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Cartigny ont approuvé le texte, contrairement au canton."
6610,32.8,32.8,67.2,"Céligny (GE)","Les habitants de Céligny ont refusé avec 67,2 pour cent des voix la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Céligny ont rejeté le texte, tout comme le canton."
6611,47.7,47.7,52.3,"Chancy (GE)","Les habitants de Chancy ont refusé avec 52,3 pour cent des voix la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Chancy ont rejeté le texte, tout comme le canton."
6612,35,35,65,"Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries ont refusé avec 65 pour cent des voix la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Chêne-Bougeries ont rejeté le texte, tout comme le canton."
6613,9.4,9.4,90.6,"Chêne-Bourg (GE)","Les habitants de Chêne-Bourg ont refusé avec 90,6 pour cent des voix la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Chêne-Bourg ont rejeté le texte, tout comme le canton."
6614,18.1,18.1,81.9,"Choulex (GE)","C'est non à 81,9 pour cent à la modification du processus d'adaptation du plan localisé de quartier (PLQ) à Choulex. La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Choulex ont rejeté le texte, tout comme le canton."
6615,33.7,33.7,66.3,"Collex-Bossy (GE)","C'est non à 66,3 pour cent à la modification du processus d'adaptation du plan localisé de quartier (PLQ) à Collex-Bossy. La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Collex-Bossy ont rejeté le texte, tout comme le canton."
6616,24.6,24.6,75.4,"Collonge-Bellerive (GE)","Les habitants de Collonge-Bellerive ont refusé avec 75,4 pour cent des voix la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Collonge-Bellerive ont rejeté le texte, tout comme le canton."
6617,65.4,65.4,34.6,"Cologny (GE)","C'est oui à 65,4 pour cent à Cologny à la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Cologny ont approuvé le texte, contrairement au canton."
6618,40,40,60,"Confignon (GE)","Les habitants de Confignon refusent à 60 pour cent la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Confignon ont rejeté le texte, tout comme le canton."
6619,55.6,55.6,44.4,"Corsier (GE)","Les habitants de Corsier (GE) acceptent par 55,6 pour cent des voix la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Corsier (GE) ont approuvé le texte, contrairement au canton."
6620,57.8,57.8,42.2,"Dardagny (GE)","Les habitants de Dardagny acceptent par 57,8 pour cent des voix la modification du processus d'adaptation du plan localisé de quartier (PLQ). La réforme exige l'accord des propriétaires des terrains convoités au début de la procédure. Les habitants de Dardagny ont approuvé le texte, contrairement au canton."
6621,58.1,58.1,41.9,"Genève (GE)","Les habitants de Genève ont approuvé avec 58,1 pour cent des voix la modification du processus d'adaptation du plan localisé de quartier (PLQ). La cité prévôtoise avec ses 7200 habitants formera une circonscription électorale avec 7 députés sur 60 le temps d'une législature. Les habitants de Genève ont approuvé le texte, contrairement au canton."
