"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1201,41.8,41.8,58.2,"Altdorf UR","In Altdorf UR hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen keine Mehrheit gefunden: 58,2 Prozent haben die Vorlage abgelehnt. Altdorf UR hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1202,8.1,8.1,91.9,"Andermatt UR","Mit 8'609 Nein zu 757 Ja haben die Stimmbürgerinnen und Stimmbürger von Andermatt die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Das sind 91,9 Prozent. Andermatt hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Uri."
1203,41,41,59,"Attinghausen UR","59 Prozent der Stimmbürgerinnen und Stimmbürger von Attinghausen haben sich gegen die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Attinghausen hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1205,43.5,43.5,56.5,"Bürglen UR","56,5 Prozent der Stimmbürgerinnen und Stimmbürger von Bürglen UR haben sich gegen die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Bürglen UR hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1206,70.8,70.8,29.2,"Erstfeld UR","Mit 70,8 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Erstfeld die einheitliche Finanzierung der Leistungen im Gesundheitswesen befürwortet. Erstfeld hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1207,45.7,45.7,54.3,"Flüelen UR","54,3 Prozent der Stimmbürgerinnen und Stimmbürger von Flüelen haben sich gegen die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Flüelen hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1208,37.7,37.7,62.3,"Göschenen UR","In Göschenen hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen keine Mehrheit gefunden: 62,3 Prozent haben die Vorlage abgelehnt. Göschenen hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1209,96.6,96.6,3.4,"Gurtnellen UR","Gurtnellen hat der einheitlichen Finanzierung der Leistungen im Gesundheitswesen mit 6'075 Ja- zu 214 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 96,6 Prozent. Gurtnellen hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Uri."
1210,47,47,53,"Hospental UR","Hospental hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 53 Prozent Nein-Stimmen verworfen. Hospental hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1211,49.5,49.5,50.5,"Isenthal UR","In Isenthal hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen keine Mehrheit gefunden: 50,5 Prozent haben die Vorlage abgelehnt. Isenthal hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1212,39.4,39.4,60.6,"Realp UR","60,6 der Stimmbürgerinnen und Stimmbürger von Realp haben die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Realp hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1213,81.7,81.7,18.3,"Schattdorf UR","Mit 2'889 Ja zu 646 Nein hat sich Schattdorf für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Das entspricht 81,7 Prozent. Schattdorf hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1214,89,89,11,"Seedorf UR","Mit 1'520 Ja zu 187 Nein hat sich Seedorf UR für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Das entspricht 89 Prozent. Seedorf UR hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1215,56.9,56.9,43.1,"Seelisberg UR","56,9 Prozent der Stimmbürgerinnen und Stimmbürger von Seelisberg haben sich für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Seelisberg hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1216,92.4,92.4,7.6,"Silenen UR","Ja zur einheitlichen Finanzierung der Leistungen im Gesundheitswesen in Silenen. Die Gemeinde hat die Vorlage mit 92,4 Prozent der Stimmen angenommen. Silenen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1217,67,67,33,"Sisikon UR","Ja zur einheitlichen Finanzierung der Leistungen im Gesundheitswesen in Sisikon. Die Gemeinde hat die Vorlage mit 67 Prozent der Stimmen angenommen. Sisikon hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1218,67.1,67.1,32.9,"Spiringen UR","Mit 67,1 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Spiringen die einheitliche Finanzierung der Leistungen im Gesundheitswesen befürwortet. Spiringen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1219,86.5,86.5,13.5,"Unterschächen UR","Mit 86,5 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Unterschächen die einheitliche Finanzierung der Leistungen im Gesundheitswesen befürwortet. Unterschächen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1220,52.8,52.8,47.2,"Wassen UR","52,8 Prozent der Stimmbürgerinnen und Stimmbürger von Wassen haben sich für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Wassen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
