"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6002,1.4,1.4,98.6,"Brigue-Glis (VS)","Les habitants de Brigue-Glis ont refusé avec 98,6 pour cent des voix la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants de Brigue-Glis ont rejeté le texte, tout comme le canton."
6004,78.3,78.3,21.7,"Eggerberg (VS)","Les habitants d'Eggerberg acceptent par 78,3 pour cent des voix la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants d'Eggerberg ont approuvé le texte, contrairement au canton."
6007,19.1,19.1,80.9,"Naters (VS)","Les habitants de Naters refusent à 80,9 pour cent la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants de Naters ont rejeté le texte, tout comme le canton."
6008,0.5,0.5,99.5,"Ried-Brig (VS)","Les habitants de Ried-Brig refusent à 99,5 pour cent la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Le rejet le plus net de la loi a été enregistré à Ried-Brig."
6009,63.7,63.7,36.3,"Simplon (VS)","C'est oui à 63,7 pour cent à Simplon à la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants de Simplon ont approuvé le texte, contrairement au canton."
6010,46.8,46.8,53.2,"Termen (VS)","Les habitants de Termen ont refusé avec 53,2 pour cent des voix la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants de Termen ont rejeté le texte, tout comme le canton."
6011,92.3,92.3,7.7,"Zwischbergen (VS)","Les habitants de Zwischbergen ont approuvé avec 92,3 pour cent des voix la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants de Zwischbergen ont approuvé le texte, contrairement au canton."
6021,86.7,86.7,13.3,"Ardon (VS)","Les habitants d'Ardon ont approuvé avec 86,7 pour cent des voix la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants d'Ardon ont approuvé le texte, contrairement au canton."
6022,11.5,11.5,88.5,"Chamoson (VS)","Les habitants de Chamoson ont refusé avec 88,5 pour cent des voix la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants de Chamoson ont rejeté le texte, tout comme le canton."
6023,17.7,17.7,82.3,"Conthey (VS)","Les habitants de Conthey refusent à 82,3 pour cent la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants de Conthey ont rejeté le texte, tout comme le canton."
6024,94,94,6,"Nendaz (VS)","C'est oui à 94 pour cent à Nendaz à la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants de Nendaz ont approuvé le texte, contrairement au canton."
6025,13.6,13.6,86.4,"Vétroz (VS)","Les habitants de Vétroz ont refusé avec 86,4 pour cent des voix la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants de Vétroz ont rejeté le texte, tout comme le canton."
6032,44.2,44.2,55.8,"Bourg-Saint-Pierre (VS)","C'est non à 55,8 pour cent à la loi climat à Bourg-Saint-Pierre. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants de Bourg-Saint-Pierre ont rejeté le texte, tout comme le canton."
6033,47.4,47.4,52.6,"Liddes (VS)","Les habitants de Liddes ont refusé avec 52,6 pour cent des voix la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants de Liddes ont rejeté le texte, tout comme le canton."
6034,99.4,99.4,0.6,"Orsières (VS)","Les habitants d'Orsières ont approuvé avec 99,4 pour cent des voix la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. C'est à Orsières que la loi a été le plus fortement approuvée."
6035,73.5,73.5,26.5,"Sembrancher (VS)","C'est oui à 73,5 pour cent à Sembrancher à la loi climat. La nouvelle loi prévoit que le canton atteigne le zéro émission de CO2 en 2040. Les habitants de Sembrancher ont approuvé le texte, contrairement au canton."
