"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
2008,31.1,31.1,68.9,"Châtillon FR","Châtillon FR hat den Bundesbeschluss über den Ausbau der Autobahnen mit 68,9 Prozent abgelehnt. Châtillon FR hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2011,55.4,55.4,44.6,"Cugy FR","55,4 Prozent der Abstimmenden in der Gemeinde Cugy FR haben Ja gesagt zum Bundesbeschluss über den Ausbau der Autobahnen. Cugy FR hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2016,11.6,11.6,88.4,"Fétigny FR","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Fétigny: Mit 9'659 Nein- zu 1'270 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 88,4 Prozent. Fétigny hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2022,59.8,59.8,40.2,"Gletterens FR","In Gletterens hat die Stimmbevölkerung dem Bundesbeschluss über den Ausbau der Autobahnen zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 59,8 Prozent angenommen. Gletterens hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2025,57.5,57.5,42.5,"Lully FR","57,5 Prozent der Abstimmenden in der Gemeinde Lully FR haben Ja gesagt zum Bundesbeschluss über den Ausbau der Autobahnen. Lully FR hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2027,58.1,58.1,41.9,"Ménières FR","58,1 Prozent der Stimmbürgerinnen und Stimmbürger von Ménières haben den Bundesbeschluss über den Ausbau der Autobahnen angenommen. Ménières hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2029,38.2,38.2,61.8,"Montagny FR","In Montagny FR hat der Bundesbeschluss über den Ausbau der Autobahnen keine Mehrheit gefunden. Auf 61,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Montagny FR hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2035,27.2,27.2,72.8,"Nuvilly FR","In Nuvilly hat der Bundesbeschluss über den Ausbau der Autobahnen keine Mehrheit gefunden. Auf 72,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Nuvilly hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2038,80.3,80.3,19.7,"Prévondavaux FR","Die Gemeinde Prévondavaux hat den Bundesbeschluss über den Ausbau der Autobahnen mit 80,3 Prozent Ja-Stimmen angenommen. Prévondavaux hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2041,93,93,7,"Saint-Aubin FR","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Saint-Aubin FR: Mit 93 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Saint-Aubin FR hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2043,4.7,4.7,95.3,"Sévaz FR","Sévaz hat den Bundesbeschluss über den Ausbau der Autobahnen mit 95,3 Prozent abgelehnt. Sévaz hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2044,55.6,55.6,44.4,"Surpierre FR","55,6 Prozent der Stimmbürgerinnen und Stimmbürger von Surpierre haben den Bundesbeschluss über den Ausbau der Autobahnen angenommen. Surpierre hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2045,69.4,69.4,30.6,"Vallon FR","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Vallon: Mit 69,4 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Vallon hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2050,44.8,44.8,55.2,"Les Montets FR","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Les Montets: Mit 3'081 Nein- zu 2'499 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 55,2 Prozent. Les Montets hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2051,38.1,38.1,61.9,"Delley-Portalban FR","In Delley-Portalban hat die Stimmbevölkerung den Bundesbeschluss über den Ausbau der Autobahnen abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 61,9 Prozent verworfen. Delley-Portalban hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2053,32.9,32.9,67.1,"Belmont-Broye FR","Keine Mehrheit für den Bundesbeschluss über den Ausbau der Autobahnen in Belmont-Broye: Mit 9'792 Nein-Stimmen zu 4'796 Ja-Stimmen oder 67,1 Prozent hat die Gemeinde die Vorlage verworfen. Belmont-Broye hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2054,52,52,48,"Estavayer FR","In Estavayer hat die Stimmbevölkerung dem Bundesbeschluss über den Ausbau der Autobahnen zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 52 Prozent angenommen. Estavayer hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2055,11,11,89,"Cheyres-Châbles FR","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Cheyres-Châbles: Mit 5'146 Nein- zu 634 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 89 Prozent. Cheyres-Châbles hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2061,83,83,17,"Auboranges FR","83 Prozent der Stimmbürgerinnen und Stimmbürger von Auboranges haben den Bundesbeschluss über den Ausbau der Autobahnen angenommen. Auboranges hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2063,51.3,51.3,48.7,"Billens-Hennens FR","Die Gemeinde Billens-Hennens hat den Bundesbeschluss über den Ausbau der Autobahnen mit 51,3 Prozent Ja-Stimmen angenommen. Billens-Hennens hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2066,55.2,55.2,44.8,"Chapelle (Glâne) FR","55,2 Prozent der Abstimmenden in der Gemeinde Chapelle (Glâne) haben Ja gesagt zum Bundesbeschluss über den Ausbau der Autobahnen. Chapelle (Glâne) hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2067,54,54,46,"Le Châtelard FR","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Le Châtelard. Die Gemeinde hat die Vorlage mit 54 Prozent der Stimmen angenommen. Le Châtelard hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2068,16.3,16.3,83.7,"Châtonnaye FR","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Châtonnaye: Mit 7'426 Nein- zu 1'451 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 83,7 Prozent. Châtonnaye hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2072,65.9,65.9,34.1,"Ecublens FR","65,9 Prozent der Abstimmenden in der Gemeinde Ecublens FR haben Ja gesagt zum Bundesbeschluss über den Ausbau der Autobahnen. Ecublens FR hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2079,7.6,7.6,92.4,"Grangettes FR","Keine Mehrheit für den Bundesbeschluss über den Ausbau der Autobahnen in Grangettes: Mit 4'795 Nein-Stimmen zu 397 Ja-Stimmen oder 92,4 Prozent hat die Gemeinde die Vorlage verworfen. Grangettes hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2086,22.9,22.9,77.1,"Massonnens FR","Keine Mehrheit für den Bundesbeschluss über den Ausbau der Autobahnen in Massonnens: Mit 2'372 Nein-Stimmen zu 705 Ja-Stimmen oder 77,1 Prozent hat die Gemeinde die Vorlage verworfen. Massonnens hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2087,91.2,91.2,8.8,"Mézières FR","91,2 Prozent der Stimmbürgerinnen und Stimmbürger von Mézières FR haben den Bundesbeschluss über den Ausbau der Autobahnen angenommen. Mézières FR hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2089,63.1,63.1,36.9,"Montet (Glâne) FR","63,1 Prozent der Stimmbürgerinnen und Stimmbürger von Montet (Glâne) haben den Bundesbeschluss über den Ausbau der Autobahnen angenommen. Montet (Glâne) hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
