"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
301,49.4,49.4,50.6,"Aarberg (BE)","La population d'Aarberg rejette à 50,6 pour cent des voix le projet qui veut simplifier les résiliations du bail pour besoin propre."
302,54.5,54.5,45.5,"Bargen (BE)","Les habitants de Bargen (BE) soutiennent à 54,5 pour cent le projet visant à simplifier les résiliations du bail pour besoin propre."
303,54.2,54.2,45.8,"Grossaffoltern (BE)","A Grossaffoltern, les habitants disent oui à  54,2 pour cent au projet qui vise à simplifier les résiliations du bail pour besoin propre."
304,57.8,57.8,42.2,"Kallnach (BE)","Les habitants de Kallnach acceptent à 57,8 pour cent le projet visant à simplifier les résiliations du bail pour besoin propre."
305,57.5,57.5,42.5,"Kappelen (BE)","Les habitants de Kappelen soutiennent à 57,5 pour cent le projet visant à simplifier les résiliations du bail pour besoin propre."
306,44.7,44.7,55.3,"Lyss (BE)","Le projet visant à simplifier les résiliations du bail pour besoin propre est refusé à 55,3 pour cent à Lyss."
307,50,0,0,"Meikirch (BE)","Les résultats ne sont pas encore connus dans cette commune."
309,55.8,55.8,44.2,"Radelfingen (BE)","Le projet qui prévoit une simplification des résiliations du bail pour besoin propre est approuvé à Radelfingen par 55,8 pour cent des votants."
310,60.5,60.5,39.5,"Rapperswil (BE)","La population de Rapperswil (BE) approuve à 60,5 pour cent le projet qui vise à simplifier les résiliations du bail pour besoin propre."
311,52.5,52.5,47.5,"Schüpfen (BE)","A Schüpfen, les habitants disent oui à  52,5 pour cent au projet qui vise à simplifier les résiliations du bail pour besoin propre."
312,62.3,62.3,37.7,"Seedorf (BE)","Seedorf (BE) dit oui à 62,3 pour cent au projet visant à simplifier les résiliations du bail pour besoin propre"
321,53,53,47,"Aarwangen (BE)","Le projet visant à simplifier les résiliations du bail pour besoin propre passe la rampe avec 53 pour cent de oui à Aarwangen."
322,50.6,50.6,49.4,"Auswil (BE)","Les habitants d'Auswil acceptent à 50,6 pour cent le projet visant à simplifier les résiliations du bail pour besoin propre."
323,55.3,55.3,44.7,"Bannwil (BE)","Le projet qui prévoit une simplification des résiliations du bail pour besoin propre est approuvé à Bannwil par 55,3 pour cent des votants."
324,57.3,57.3,42.7,"Bleienbach (BE)","Bleienbach dit oui à 57,3 pour cent au projet visant à simplifier les résiliations du bail pour besoin propre"
325,56.8,56.8,43.2,"Busswil bei Melchnau (BE)","Le projet visant à simplifier les résiliations du bail pour besoin propre est validé à Busswil bei Melchnau. Les citoyens de cette petite commune sont 50 à soutenir le texte, contre 38 à le refuser."
326,56,56,44,"Gondiswil (BE)","Les habitants de Gondiswil acceptent à 56 pour cent le projet visant à simplifier les résiliations du bail pour besoin propre."
329,45.3,45.3,54.7,"Langenthal (BE)","C'est non au projet prévoyant une simplification des résiliations du bail pour besoin propre à Langenthal. Les habitants ont refusé le texte à 54,7 pour cent."
331,48.7,48.7,51.3,"Lotzwil (BE)","Les habitants de Lotzwil s'opposent au projet visant à simplifier les résiliations du bail pour besoin propre par 51,3 pour cent des voix."
332,54.5,54.5,45.5,"Madiswil (BE)","A Madiswil, les habitants disent oui à  54,5 pour cent au projet qui vise à simplifier les résiliations du bail pour besoin propre."
333,53.9,53.9,46.1,"Melchnau (BE)","Le projet visant à simplifier les résiliations du bail pour besoin propre passe la rampe avec 53,9 pour cent de oui à Melchnau."
335,66.7,66.7,33.3,"Oeschenbach (BE)","Les électeurs de la petite commune d'Oeschenbach veulent que les propriétaires puissent résilier plus facilement un bail pour besoin propre. Ils ont dit oui au texte par 42 voix, contre 21."
336,68.1,68.1,31.9,"Reisiswil (BE)","Le projet visant à simplifier les résiliations du bail pour besoin propre est validé à Reisiswil. Les citoyens de cette petite commune sont 47 à soutenir le texte, contre 22 à le refuser."
337,48.6,48.6,51.4,"Roggwil (BE)","C'est non au projet prévoyant une simplification des résiliations du bail pour besoin propre à Roggwil (BE). Les habitants ont refusé le texte à 51,4 pour cent."
338,50.3,50.3,49.7,"Rohrbach (BE)","Rohrbach dit oui à 50,3 pour cent au projet visant à simplifier les résiliations du bail pour besoin propre"
339,63,63,37,"Rohrbachgraben (BE)","Les électeurs de la petite commune de Rohrbachgraben veulent que les propriétaires puissent résilier plus facilement un bail pour besoin propre. Ils ont dit oui au texte par 58 voix, contre 34."
340,48.3,48.3,51.7,"Rütschelen (BE)","C'est non au projet prévoyant une simplification des résiliations du bail pour besoin propre à Rütschelen. Les habitants ont refusé le texte à 51,7 pour cent."
341,61.4,61.4,38.6,"Schwarzhäusern (BE)","La population de Schwarzhäusern approuve à 61,4 pour cent le projet qui vise à simplifier les résiliations du bail pour besoin propre."
342,52.1,52.1,47.9,"Thunstetten (BE)","Thunstetten dit oui à 52,1 pour cent au projet visant à simplifier les résiliations du bail pour besoin propre"
344,61.2,61.2,38.8,"Ursenbach (BE)","A Ursenbach, les habitants disent oui à  61,2 pour cent au projet qui vise à simplifier les résiliations du bail pour besoin propre."
345,50.1,50.1,49.9,"Wynau (BE)","Les habitants de Wynau acceptent à 50,1 pour cent le projet visant à simplifier les résiliations du bail pour besoin propre."
351,50,0,0,"Berne (BE)","Les résultats ne sont pas encore connus dans cette commune."
352,50,0,0,"Bolligen (BE)","Les résultats ne sont pas encore connus dans cette commune."
353,50,0,0,"Bremgarten bei Bern (BE)","Les résultats ne sont pas encore connus dans cette commune."
354,50,0,0,"Kirchlindach (BE)","Les résultats ne sont pas encore connus dans cette commune."
355,50,0,0,"Köniz (BE)","Les résultats ne sont pas encore connus dans cette commune."
356,50,0,0,"Muri bei Bern (BE)","Les résultats ne sont pas encore connus dans cette commune."
357,50,0,0,"Oberbalm (BE)","Les résultats ne sont pas encore connus dans cette commune."
358,50,0,0,"Stettlen (BE)","Les résultats ne sont pas encore connus dans cette commune."
359,50,0,0,"Vechigen (BE)","Les résultats ne sont pas encore connus dans cette commune."
360,50,0,0,"Wohlen bei Bern (BE)","Les résultats ne sont pas encore connus dans cette commune."
361,50,0,0,"Zollikofen (BE)","Les résultats ne sont pas encore connus dans cette commune."
362,50,0,0,"Ittigen (BE)","Les résultats ne sont pas encore connus dans cette commune."
363,50,0,0,"Ostermundigen (BE)","Les résultats ne sont pas encore connus dans cette commune."
371,28.7,28.7,71.3,"Bienne (BE)","Les habitants de Bienne s'opposent au projet visant à simplifier les résiliations du bail pour besoin propre par 71,3 pour cent des voix."
372,47.3,47.3,52.7,"Evilard (BE)","Le projet visant à simplifier les résiliations du bail pour besoin propre n'a pas convaincu à Evilard. Les citoyens de la commune ont refusé la réforme à 52,7 pour cent."
381,47,47,53,"Arch (BE)","Le projet visant à simplifier les résiliations du bail pour besoin propre n'a pas trouvé grâce aux yeux des citoyens d'Arch. Ils ont refusé le texte à 53 pour cent."
382,52.7,52.7,47.3,"Büetigen (BE)","A Büetigen, les habitants disent oui à  52,7 pour cent au projet qui vise à simplifier les résiliations du bail pour besoin propre."
383,52.6,52.6,47.4,"Büren an der Aare (BE)","Les habitants de Büren an der Aare acceptent à 52,6 pour cent le projet visant à simplifier les résiliations du bail pour besoin propre."
385,54.9,54.9,45.1,"Diessbach bei Büren (BE)","Le projet visant à simplifier les résiliations du bail pour besoin propre passe la rampe avec 54,9 pour cent de oui à Diessbach bei Büren."
386,48.5,48.5,51.5,"Dotzigen (BE)","C'est non au projet prévoyant une simplification des résiliations du bail pour besoin propre à Dotzigen. Les habitants ont refusé le texte à 51,5 pour cent."
387,44.5,44.5,55.5,"Longeau (BE)","Le projet visant à simplifier les résiliations du bail pour besoin propre n'a pas trouvé grâce aux yeux des citoyens de Longeau. Ils ont refusé le texte à 55,5 pour cent."
388,58.8,58.8,41.2,"Leuzigen (BE)","Le projet qui prévoit une simplification des résiliations du bail pour besoin propre est approuvé à Leuzigen par 58,8 pour cent des votants."
390,48.1,48.1,51.9,"Meinisberg (BE)","Le projet visant à simplifier les résiliations du bail pour besoin propre n'a pas convaincu à Meinisberg. Les citoyens de la commune ont refusé la réforme à 51,9 pour cent."
391,52,52,48,"Oberwil bei Büren (BE)","Le projet qui prévoit une simplification des résiliations du bail pour besoin propre est approuvé à Oberwil bei Büren par 52 pour cent des votants."
392,47.8,47.8,52.2,"Perles (BE)","Le projet visant à simplifier les résiliations du bail pour besoin propre est refusé à 52,2 pour cent à Perles."
393,61.8,61.8,38.2,"Rüti bei Büren (BE)","Le projet visant à simplifier les résiliations du bail pour besoin propre passe la rampe avec 61,8 pour cent de oui à Rüti bei Büren."
394,68.2,68.2,31.8,"Wengi (BE)","La population de Wengi approuve à 68,2 pour cent le projet qui vise à simplifier les résiliations du bail pour besoin propre."
401,54.2,54.2,45.8,"Aefligen (BE)","Les habitants d'Aefligen soutiennent à 54,2 pour cent le projet visant à simplifier les résiliations du bail pour besoin propre."
402,56.5,56.5,43.5,"Alchenstorf (BE)","La population d'Alchenstorf approuve à 56,5 pour cent le projet qui vise à simplifier les résiliations du bail pour besoin propre."
403,50,0,0,"Bäriswil (BE)","Les résultats ne sont pas encore connus dans cette commune."
404,39,39,61,"Berthoud (BE)","A Berthoud, les citoyens rejettent à 61 pour cent le projet visant à simplifier les résiliations du bail pour besoin propre."
405,61.1,61.1,38.9,"Ersigen (BE)","La population d'Ersigen approuve à 61,1 pour cent le projet qui vise à simplifier les résiliations du bail pour besoin propre."
