"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1501,62.8,62.8,37.2,"Beckenried NW","Die Gemeinde Beckenried hat den Bundesbeschluss über den Ausbau der Autobahnen mit 62,8 Prozent Ja-Stimmen angenommen. Beckenried hat damit gleich wie der Kanton Nidwalden Ja gesagt zu dieser Vorlage."
1502,57,57,43,"Buochs NW","57 Prozent der Stimmbürgerinnen und Stimmbürger von Buochs haben den Bundesbeschluss über den Ausbau der Autobahnen angenommen. Buochs hat damit gleich wie der Kanton Nidwalden Ja gesagt zu dieser Vorlage."
1503,7.4,7.4,92.6,"Dallenwil NW","92,6 Prozent der Stimmbürgerinnen und Stimmbürger von Dallenwil sagen Nein zum Bundesbeschluss über den Ausbau der Autobahnen. Dallenwil hat damit anders abgestimmt als der Kanton Nidwalden, der die Vorlage angenommen hat."
1504,97.7,97.7,2.3,"Emmetten NW","Die Gemeinde Emmetten hat den Bundesbeschluss über den Ausbau der Autobahnen mit 97,7 Prozent Ja-Stimmen angenommen. Emmetten hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Nidwalden."
1505,51.2,51.2,48.8,"Ennetbürgen NW","Die Gemeinde Ennetbürgen hat den Bundesbeschluss über den Ausbau der Autobahnen mit 51,2 Prozent Ja-Stimmen angenommen. Ennetbürgen hat damit gleich wie der Kanton Nidwalden Ja gesagt zu dieser Vorlage."
1506,43.6,43.6,56.4,"Ennetmoos NW","In Ennetmoos hat der Bundesbeschluss über den Ausbau der Autobahnen keine Mehrheit gefunden. Auf 56,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Ennetmoos hat damit anders abgestimmt als der Kanton Nidwalden, der die Vorlage angenommen hat."
1507,5.6,5.6,94.4,"Hergiswil NW","94,4 Prozent der Stimmbürgerinnen und Stimmbürger von Hergiswil NW sagen Nein zum Bundesbeschluss über den Ausbau der Autobahnen. Hergiswil NW hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Nidwalden."
1508,81.5,81.5,18.5,"Oberdorf NW","81,5 Prozent der Abstimmenden in der Gemeinde Oberdorf NW haben Ja gesagt zum Bundesbeschluss über den Ausbau der Autobahnen. Oberdorf NW hat damit gleich wie der Kanton Nidwalden Ja gesagt zu dieser Vorlage."
1509,24.3,24.3,75.7,"Stans NW","In Stans hat der Bundesbeschluss über den Ausbau der Autobahnen keine Mehrheit gefunden. Auf 75,7 Prozent der abgegebenen Stimmzettel stand ein Nein. Stans hat damit anders abgestimmt als der Kanton Nidwalden, der die Vorlage angenommen hat."
1510,92.7,92.7,7.3,"Stansstad NW","92,7 Prozent der Abstimmenden in der Gemeinde Stansstad haben Ja gesagt zum Bundesbeschluss über den Ausbau der Autobahnen. Stansstad hat damit gleich wie der Kanton Nidwalden Ja gesagt zu dieser Vorlage."
1511,66.1,66.1,33.9,"Wolfenschiessen NW","In Wolfenschiessen hat die Stimmbevölkerung dem Bundesbeschluss über den Ausbau der Autobahnen zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 66,1 Prozent angenommen. Wolfenschiessen hat damit gleich wie der Kanton Nidwalden Ja gesagt zu dieser Vorlage."
