"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
3001,80.8,80.8,19.2,"Herisau AR","Herisau hat die Änderung des Mietrechts bei Untermiete angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 80,8 Prozent zu. Herisau hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat."
3002,41.5,41.5,58.5,"Hundwil AR","In Hundwil hat die Änderung des Mietrechts bei Untermiete keine Mehrheit gefunden: 58,5 Prozent haben die Vorlage abgelehnt. Hundwil hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage."
3003,57.7,57.7,42.3,"Schönengrund AR","57,7 Prozent der Stimmbürgerinnen und Stimmbürger von Schönengrund haben sich für die Änderung des Mietrechts bei Untermiete ausgesprochen. Schönengrund hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat."
3004,52.8,52.8,47.2,"Schwellbrunn AR","Mit 52,8 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Schwellbrunn für die Änderung des Mietrechts bei Untermiete gestimmt. Schwellbrunn hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat."
3005,44,44,56,"Stein AR","56 Prozent der Stimmbürgerinnen und Stimmbürger von Stein AR haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Stein AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage."
3006,11.2,11.2,88.8,"Urnäsch AR","Urnäsch ist gegen die Änderung des Mietrechts bei Untermiete: Die Gemeinde hat die Vorlage mit 88,8 Prozent Nein verworfen. Urnäsch hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Ausserrhoden."
3007,34.3,34.3,65.7,"Waldstatt AR","In Waldstatt ist die Änderung des Mietrechts bei Untermiete mit 65,7 Prozent gescheitert. Waldstatt hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage."
3021,47.7,47.7,52.3,"Bühler AR","In Bühler hat die Änderung des Mietrechts bei Untermiete keine Mehrheit gefunden: 52,3 Prozent haben die Vorlage abgelehnt. Bühler hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage."
3022,68.8,68.8,31.2,"Gais AR","Die Änderung des Mietrechts bei Untermiete ist in Gais mit 68,8 Prozent der Stimmen angenommen worden. Gais hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat."
3023,56,56,44,"Speicher AR","Ja zur Änderung des Mietrechts bei Untermiete in Speicher. Die Gemeinde hat Vorlage mit 56 Prozent der Stimmen angenommen. Speicher hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat."
3024,65.9,65.9,34.1,"Teufen AR","65,9 Prozent der Stimmbürgerinnen und Stimmbürger von Teufen AR haben sich für die Änderung des Mietrechts bei Untermiete ausgesprochen. Teufen AR hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat."
3025,12.5,12.5,87.5,"Trogen AR","Trogen ist gegen die Änderung des Mietrechts bei Untermiete: Die Gemeinde hat die Vorlage mit 87,5 Prozent Nein verworfen. Trogen hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage."
