"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
301,53.5,53.5,46.5,"Aarberg (BE)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé à Aarberg par 53,5 pour cent des votants. Aarberg a approuvé la réforme, tout comme son canton."
302,82.4,82.4,17.6,"Bargen (BE)","Les habitants de Bargen (BE) soutiennent à 82,4 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Bargen (BE) a approuvé la réforme, tout comme son canton."
303,60.1,60.1,39.9,"Grossaffoltern (BE)","A Grossaffoltern, les habitants disent oui à  60,1 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Grossaffoltern a approuvé la réforme, tout comme son canton."
304,44.3,44.3,55.7,"Kallnach (BE)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Kallnach. Les citoyens de la commune ont refusé le texte à 55,7 pour cent. Kallnach a rejeté la réforme, contrairement à son canton."
305,70.6,70.6,29.4,"Kappelen (BE)","Les habitants de Kappelen soutiennent à 70,6 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Kappelen a approuvé la réforme, tout comme son canton."
306,9.9,9.9,90.1,"Lyss (BE)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 90,1 pour cent à Lyss. Lyss a rejeté la réforme, contrairement à son canton."
307,21.7,21.7,78.3,"Meikirch (BE)","Les habitants de Meikirch s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 78,3 pour cent des voix. Meikirch a rejeté la réforme, contrairement à son canton."
309,52.4,52.4,47.6,"Radelfingen (BE)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé à Radelfingen par 52,4 pour cent des votants. Radelfingen a approuvé la réforme, tout comme son canton."
310,62.3,62.3,37.7,"Rapperswil (BE)","La population de Rapperswil (BE) approuve à 62,3 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Rapperswil (BE) a approuvé la réforme, tout comme son canton."
311,87,87,13,"Schüpfen (BE)","A Schüpfen, les habitants disent oui à  87 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Schüpfen a approuvé la réforme, tout comme son canton."
312,31.5,31.5,68.5,"Seedorf (BE)","Les habitants de Seedorf (BE) s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 68,5 pour cent des voix. Seedorf (BE) a rejeté la réforme, contrairement à son canton."
321,67,67,33,"Aarwangen (BE)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 67 pour cent de oui à Aarwangen. Aarwangen a approuvé la réforme, tout comme son canton."
322,13.3,13.3,86.7,"Auswil (BE)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Auswil. Les citoyens de la commune ont refusé le texte à 86,7 pour cent. Auswil a rejeté la réforme, contrairement à son canton."
323,40.2,40.2,59.8,"Bannwil (BE)","La population de Bannwil rejette à 59,8 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Bannwil a rejeté la réforme, contrairement à son canton."
324,57,57,43,"Bleienbach (BE)","Bleienbach dit oui à 57 pour cent à de l'assouplissement du droit du bail dans le domaine de la sous-location. Bleienbach a approuvé la réforme, tout comme son canton."
325,61.1,61.1,38.9,"Busswil bei Melchnau (BE)","Les habitants de Busswil bei Melchnau soutiennent à 61,1 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Busswil bei Melchnau a approuvé la réforme, tout comme son canton."
326,49.9,49.9,50.1,"Gondiswil (BE)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Gondiswil. Les citoyens de la commune ont refusé le texte à 50,1 pour cent. Gondiswil a rejeté la réforme, contrairement à son canton."
329,27.4,27.4,72.6,"Langenthal (BE)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Langenthal. Les habitants ont refusé le texte à 72,6 pour cent. Langenthal a rejeté la réforme, contrairement à son canton."
331,45.2,45.2,54.8,"Lotzwil (BE)","Les habitants de Lotzwil s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 54,8 pour cent des voix. Lotzwil a rejeté la réforme, contrairement à son canton."
332,11.8,11.8,88.2,"Madiswil (BE)","A Madiswil, les citoyens rejettent à 88,2 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Madiswil a rejeté la réforme, contrairement à son canton."
333,54.2,54.2,45.8,"Melchnau (BE)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 54,2 pour cent de oui à Melchnau. Melchnau a approuvé la réforme, tout comme son canton."
335,31.3,31.3,68.7,"Oeschenbach (BE)","Les habitants d'Oeschenbach s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 68,7 pour cent des voix. Oeschenbach a rejeté la réforme, contrairement à son canton."
336,47.1,47.1,52.9,"Reisiswil (BE)","A Reisiswil, les citoyens rejettent à 52,9 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Reisiswil a rejeté la réforme, contrairement à son canton."
337,19.2,19.2,80.8,"Roggwil (BE)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Roggwil (BE). Les habitants ont refusé le texte à 80,8 pour cent. Roggwil (BE) a rejeté la réforme, contrairement à son canton."
338,70.7,70.7,29.3,"Rohrbach (BE)","Rohrbach dit oui à 70,7 pour cent à de l'assouplissement du droit du bail dans le domaine de la sous-location. Rohrbach a approuvé la réforme, tout comme son canton."
339,6.3,6.3,93.7,"Rohrbachgraben (BE)","La population de Rohrbachgraben rejette à 93,7 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Rohrbachgraben a rejeté la réforme, contrairement à son canton."
340,80,80,20,"Rütschelen (BE)","Les habitants de Rütschelen soutiennent à 80 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Rütschelen a approuvé la réforme, tout comme son canton."
341,61.7,61.7,38.3,"Schwarzhäusern (BE)","La population de Schwarzhäusern approuve à 61,7 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Schwarzhäusern a approuvé la réforme, tout comme son canton."
