"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,42,42,58,"Aire-la-Ville (GE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est refusé à 58 pour cent à Aire-la-Ville. Aire-la-Ville a rejeté la réforme, contrairement à son canton."
6602,50.3,50.3,49.7,"Anières (GE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est approuvé à Anières par 50,3 pour cent des votants. Anières a approuvé la réforme, tout comme son canton."
6603,54.8,54.8,45.2,"Avully (GE)","Avully dit oui à 54,8 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Avully a approuvé la réforme, tout comme son canton."
6604,64.8,64.8,35.2,"Avusy (GE)","A Avusy, les habitants disent oui à  64,8 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Avusy a approuvé la réforme, tout comme son canton."
6605,21,21,79,"Bardonnex (GE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre n'a pas trouvé grâce aux yeux des citoyens de Bardonnex. Ils ont refusé le texte à 79 pour cent. Bardonnex a rejeté la réforme, contrairement à son canton."
6606,53.4,53.4,46.6,"Bellevue (GE)","Bellevue dit oui à 53,4 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Bellevue a approuvé la réforme, tout comme son canton."
6607,2.4,2.4,97.6,"Bernex (GE)","Les habitants de Bernex s'opposent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre par 97,6 pour cent des voix. Bernex a rejeté la réforme, contrairement à son canton."
6608,49.6,49.6,50.4,"Carouge (GE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre n'a pas convaincu à Carouge (GE). Les citoyens de la commune ont refusé le texte à 50,4 pour cent. Carouge (GE) a rejeté la réforme, contrairement à son canton."
6609,68.1,68.1,31.9,"Cartigny (GE)","Les habitants de Cartigny soutiennent à 68,1 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Cartigny a approuvé la réforme, tout comme son canton."
6610,60.4,60.4,39.6,"Céligny (GE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est approuvé à Céligny par 60,4 pour cent des votants. Céligny a approuvé la réforme, tout comme son canton."
