"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3506,49.3,49.3,50.7,"Vaz/Obervaz (GR)","Gli elettori di Vaz/Obervaz si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 50,7 per cento di voti contrari. Vaz/Obervaz ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3513,7.7,7.7,92.3,"Lantsch/Lenz (GR)","Nel comune di Lantsch/Lenz, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 92,3 per cento di voti contrari. Lantsch/Lenz ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3514,78.8,78.8,21.2,"Schmitten (GR)","Gli elettori di Schmitten GR si sono mostrati favorevoli al finanziamento uniforme delle prestazioni, che ha ricevuto il 78,8 per cento di ""sì"". Schmitten GR ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3542,54.6,54.6,45.4,"Albula/Alvra (GR)","Il 54,6 per cento degli elettori di Albula/Alvra ha accolto il finanziamento uniforme delle prestazioni. Albula/Alvra ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3543,54.8,54.8,45.2,"Surses (GR)","Nel comune di Surses, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 54,8 per cento di voti favorevoli. Surses ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3544,9.6,9.6,90.4,"Bergün Filisur (GR)","Nel comune di Bergün Filisur, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 90,4 per cento di voti contrari. Bergün Filisur ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3551,25.2,25.2,74.8,"Brusio (GR)","Il 74,8 per cento degli elettori di Brusio ha respinto il finanziamento uniforme delle prestazioni. Brusio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3561,93.4,93.4,6.6,"Poschiavo (GR)","Gli abitanti di Poschiavo hanno accolto il finanziamento uniforme delle prestazioni con il 93,4 per cento di ""sì"". Poschiavo ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3572,89.8,89.8,10.2,"Falera (GR)","Gli abitanti di Falera hanno accolto il finanziamento uniforme delle prestazioni con il 89,8 per cento di ""sì"". Falera ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3575,61,61,39,"Laax (GR)","I cittadini di Laax hanno accolto il finanziamento uniforme delle prestazioni con il 61 per cento di voti a favore. Laax ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3581,48.2,48.2,51.8,"Sagogn (GR)","Nel comune di Sagogn, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 51,8 per cento di voti contrari. Sagogn ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3582,2.4,2.4,97.6,"Schluein (GR)","A Schluein gli abitanti si sono opposti al finanziamento uniforme delle prestazioni con il 97,6 per cento di voti a sfavore. Schluein ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3603,12.9,12.9,87.1,"Vals (GR)","Nel comune di Vals, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 87,1 per cento di voti contrari. Vals ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3618,22.9,22.9,77.1,"Lumnezia (GR)","Il 77,1 per cento degli elettori di Lumnezia ha respinto il finanziamento uniforme delle prestazioni. Lumnezia ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3619,66.3,66.3,33.7,"Ilanz/Glion (GR)","I cittadini di Ilanz/Glion hanno accolto il finanziamento uniforme delle prestazioni con il 66,3 per cento di voti a favore. Ilanz/Glion ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3633,86.8,86.8,13.2,"Fürstenau (GR)","Gli abitanti di Fürstenau hanno accolto il finanziamento uniforme delle prestazioni con il 86,8 per cento di ""sì"". Fürstenau ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3637,34.2,34.2,65.8,"Rothenbrunnen (GR)","I cittadini di Rothenbrunnen hanno respinto il finanziamento uniforme delle prestazioni con il 65,8 per cento di voti contrari. Rothenbrunnen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3638,99.6,99.6,0.4,"Scharans (GR)","Terzo posto nella classifica dei comuni in cui il finanziamento uniforme delle prestazioni è stato accolto maggiormente per Scharans. L'oggetto in votazione ha ricevuto il 99,6 per cento di ""sì"". Il maggior numero di ""sì"" nel canton Grigioni è stato ottenuto a Scharans."
3640,2.7,2.7,97.3,"Sils im Domleschg (GR)","I cittadini di Sils im Domleschg hanno respinto il finanziamento uniforme delle prestazioni con il 97,3 per cento di voti contrari. Sils im Domleschg ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3661,19,19,81,"Cazis (GR)","Il 81 per cento degli elettori di Cazis ha respinto il finanziamento uniforme delle prestazioni. Cazis ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3662,81.4,81.4,18.6,"Flerden (GR)","I cittadini di Flerden hanno accolto il finanziamento uniforme delle prestazioni con il 81,4 per cento di voti a favore. Flerden ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3663,49.1,49.1,50.9,"Masein (GR)","A Masein gli abitanti si sono opposti al finanziamento uniforme delle prestazioni con il 50,9 per cento di voti a sfavore. Masein ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3668,9.9,9.9,90.1,"Thusis (GR)","I cittadini di Thusis hanno respinto il finanziamento uniforme delle prestazioni con il 90,1 per cento di voti contrari. Thusis ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3669,20.8,20.8,79.2,"Tschappina (GR)","Nel comune di Tschappina, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 79,2 per cento di voti contrari. Tschappina ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3670,31.4,31.4,68.6,"Urmein (GR)","Gli abitanti di Urmein hanno respinto il finanziamento uniforme delle prestazioni con il 68,6 per cento di ""no"". Urmein ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3672,6.3,6.3,93.7,"Safiental (GR)","Il 93,7 per cento degli elettori di Safiental ha respinto il finanziamento uniforme delle prestazioni. Safiental ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3673,52.4,52.4,47.6,"Domleschg (GR)","A Domleschg gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 52,4 per cento di ""sì"". Domleschg ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3681,12.4,12.4,87.6,"Avers (GR)","Il finanziamento uniforme delle prestazioni è stato respinto a Avers, dove ha riscosso il 87,6 per cento di ""no"". Avers ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3695,30.7,30.7,69.3,"Sufers (GR)","Il finanziamento uniforme delle prestazioni è stato respinto a Sufers, dove ha riscosso il 69,3 per cento di ""no"". Sufers ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3701,55.3,55.3,44.7,"Andeer (GR)","Gli abitanti di Andeer hanno accolto il finanziamento uniforme delle prestazioni con il 55,3 per cento di ""sì"". Andeer ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
3711,0,0,100,"Rongellen (GR)","In nessun altro comune svizzero il finanziamento uniforme delle prestazioni è stato respinto come a Rongellen, dove l'elettorato l'ha affossato con il 100 per cento di voti contrari. Il maggior numero di ""no"" nel canton Grigioni è stato ottenuto a Rongellen."
3712,60.8,60.8,39.2,"Zillis-Reischen (GR)","Gli elettori di Zillis-Reischen si sono mostrati favorevoli al finanziamento uniforme delle prestazioni, che ha ricevuto il 60,8 per cento di ""sì"". Zillis-Reischen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
