"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1501,97.3,97.3,2.7,"Beckenried NW","Mit 97,3 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Beckenried die einheitliche Finanzierung der Leistungen im Gesundheitswesen befürwortet. Beckenried hat damit gleich wie der Kanton Nidwalden Ja gesagt zu dieser Vorlage."
1502,0.3,0.3,99.7,"Buochs NW","In Buochs hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen keine Mehrheit gefunden: 99,7 Prozent haben die Vorlage abgelehnt. Buochs hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Nidwalden."
1503,80.6,80.6,19.4,"Dallenwil NW","Mit 7'660 Ja zu 1'841 Nein hat sich Dallenwil für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Das entspricht 80,6 Prozent. Dallenwil hat damit gleich wie der Kanton Nidwalden Ja gesagt zu dieser Vorlage."
1504,37,37,63,"Emmetten NW","Emmetten hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 63 Prozent Nein verworfen. Emmetten hat damit anders abgestimmt als der Kanton Nidwalden, der die Vorlage angenommen hat."
1505,98,98,2,"Ennetbürgen NW","Mit 98 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Ennetbürgen die einheitliche Finanzierung der Leistungen im Gesundheitswesen befürwortet. Ennetbürgen hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Nidwalden."
1506,83,83,17,"Ennetmoos NW","Mit 83 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Ennetmoos die einheitliche Finanzierung der Leistungen im Gesundheitswesen befürwortet. Ennetmoos hat damit gleich wie der Kanton Nidwalden Ja gesagt zu dieser Vorlage."
1507,13.7,13.7,86.3,"Hergiswil NW","86,3 der Stimmbürgerinnen und Stimmbürger von Hergiswil NW haben die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Hergiswil NW hat damit anders abgestimmt als der Kanton Nidwalden, der die Vorlage angenommen hat."
1508,20.1,20.1,79.9,"Oberdorf NW","Keine Mehrheit für die einheitliche Finanzierung der Leistungen im Gesundheitswesen in Oberdorf NW: Die Vorlage ist mit 79,9 Prozent gescheitert. Oberdorf NW hat damit anders abgestimmt als der Kanton Nidwalden, der die Vorlage angenommen hat."
1509,33.9,33.9,66.1,"Stans NW","Stans hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 66,1 Prozent Nein verworfen. Stans hat damit anders abgestimmt als der Kanton Nidwalden, der die Vorlage angenommen hat."
1510,44.8,44.8,55.2,"Stansstad NW","Keine Mehrheit für die einheitliche Finanzierung der Leistungen im Gesundheitswesen in Stansstad: Die Vorlage ist mit 55,2 Prozent gescheitert. Stansstad hat damit anders abgestimmt als der Kanton Nidwalden, der die Vorlage angenommen hat."
1511,53,53,47,"Wolfenschiessen NW","Die einheitliche Finanzierung der Leistungen im Gesundheitswesen ist in Wolfenschiessen mit 53 Prozent der Stimmen angenommen worden. Wolfenschiessen hat damit gleich wie der Kanton Nidwalden Ja gesagt zu dieser Vorlage."
