"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
2401,55.8,55.8,44.2,"Egerkingen SO","Mit 55,8 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Egerkingen für die Änderung des Mietrechts bei Untermiete gestimmt. Egerkingen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage."
2402,59.4,59.4,40.6,"Härkingen SO","59,4 Prozent der Stimmbürgerinnen und Stimmbürger von Härkingen haben sich für die Änderung des Mietrechts bei Untermiete ausgesprochen. Härkingen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage."
2403,55.2,55.2,44.8,"Kestenholz SO","55,2 Prozent der Stimmbürgerinnen und Stimmbürger in Kestenholz haben Ja gesagt zur Pensionskassenreform. Kestenholz hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage."
2404,0.6,0.6,99.4,"Neuendorf SO","Mit 7'047 Nein zu 43 Ja haben die Stimmbürgerinnen und Stimmbürger von Neuendorf die Änderung des Mietrechts bei Untermiete abgelehnt. Das sind 99,4 Prozent. Neuendorf hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Solothurn."
2405,97.8,97.8,2.2,"Niederbuchsiten SO","Ja zur Änderung des Mietrechts bei Untermiete in Niederbuchsiten. Die Gemeinde hat Vorlage mit 97,8 Prozent der Stimmen angenommen. Niederbuchsiten hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage."
2406,87.2,87.2,12.8,"Oberbuchsiten SO","Ja zur Änderung des Mietrechts bei Untermiete in Oberbuchsiten. Die Gemeinde hat Vorlage mit 87,2 Prozent der Stimmen angenommen. Oberbuchsiten hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage."
2407,65.3,65.3,34.7,"Oensingen SO","Die Änderung des Mietrechts bei Untermiete ist in Oensingen mit 65,3 Prozent der Stimmen angenommen worden. Oensingen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage."
2408,35.1,35.1,64.9,"Wolfwil SO","Wolfwil ist gegen die Änderung des Mietrechts bei Untermiete: Die Gemeinde hat die Vorlage mit 64,9 Prozent Nein verworfen. Wolfwil hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage angenommen hat."
2421,50.5,50.5,49.5,"Aedermannsdorf SO","Die Änderung des Mietrechts bei Untermiete ist in Aedermannsdorf mit 50,5 Prozent der Stimmen angenommen worden. Aedermannsdorf hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage."
2422,50.6,50.6,49.4,"Balsthal SO","50,6 Prozent der Stimmbürgerinnen und Stimmbürger in Balsthal haben Ja gesagt zur Pensionskassenreform. Balsthal hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage."
2424,51,51,49,"Herbetswil SO","51 Prozent der Stimmbürgerinnen und Stimmbürger in Herbetswil haben Ja gesagt zur Pensionskassenreform. Herbetswil hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage."
2425,54.7,54.7,45.3,"Holderbank SO","Mit 7'751 Ja zu 6'417 Nein hat sich Holderbank SO für die Änderung des Mietrechts bei Untermiete ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 54,7 Prozent. Holderbank SO hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage."
2426,86.3,86.3,13.7,"Laupersdorf SO","Mit 5'605 Ja zu 890 Nein hat sich Laupersdorf für die Änderung des Mietrechts bei Untermiete ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 86,3 Prozent. Laupersdorf hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage."
2427,60,60,40,"Matzendorf SO","Die Änderung des Mietrechts bei Untermiete ist in Matzendorf mit 60 Prozent der Stimmen angenommen worden. Matzendorf hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage."
2428,3.1,3.1,96.9,"Mümliswil-Ramiswil SO","96,9 der Stimmbürgerinnen und Stimmbürger von Mümliswil-Ramiswil haben die Änderung des Mietrechts bei Untermiete abgelehnt. Mümliswil-Ramiswil hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage angenommen hat."
2430,58.8,58.8,41.2,"Welschenrohr-Gänsbrunnen SO","58,8 Prozent der Stimmbürgerinnen und Stimmbürger in Welschenrohr-Gänsbrunnen haben Ja gesagt zur Pensionskassenreform. Welschenrohr-Gänsbrunnen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage."
