"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6002,57.4,57.4,42.6,"Brigue-Glis (VS)","Les habitants de Brigue-Glis acceptent à 57,4 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Brigue-Glis a approuvé la réforme, contrairement à son canton."
6004,51,51,49,"Eggerberg (VS)","Eggerberg dit oui à 51 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Eggerberg a approuvé la réforme, contrairement à son canton."
6007,54,54,46,"Naters (VS)","Naters dit oui à 54 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Naters a approuvé la réforme, contrairement à son canton."
6008,61.6,61.6,38.4,"Ried-Brig (VS)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée passe la rampe avec 61,6 pour cent de oui à Ried-Brig. Ried-Brig a approuvé la réforme, contrairement à son canton."
6009,60.2,60.2,39.8,"Simplon (VS)","A Simplon, les habitants disent oui à  60,2 pour cent au financement uniforme des soins. Simplon a approuvé la réforme, contrairement à son canton."
6010,63.3,63.3,36.7,"Termen (VS)","La population de Termen approuve à 63,3 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Termen a approuvé la réforme, contrairement à son canton."
6011,51.9,51.9,48.1,"Zwischbergen (VS)","Les électeurs de la petite commune de Zwischbergen sont favorables au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Ils ont dit oui au texte par 14 voix, contre 13. Zwischbergen a approuvé la réforme, contrairement à son canton."
6021,38.6,38.6,61.4,"Ardon (VS)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est refusé à 61,4 pour cent à Ardon. Ardon a rejeté la réforme, tout comme son canton."
6022,40.6,40.6,59.4,"Chamoson (VS)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas convaincu à Chamoson. Les citoyens de la commune ont refusé le texte à 59,4 pour cent. Chamoson a rejeté la réforme, tout comme son canton."
6023,42.6,42.6,57.4,"Conthey (VS)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas trouvé grâce aux yeux des citoyens de Conthey. Ils ont refusé le texte à 57,4 pour cent. Conthey a rejeté la réforme, tout comme son canton."
6024,43.2,43.2,56.8,"Nendaz (VS)","A Nendaz, les citoyens rejettent à 56,8 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Nendaz a rejeté la réforme, tout comme son canton."
6025,44.2,44.2,55.8,"Vétroz (VS)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas convaincu à Vétroz. Les citoyens de la commune ont refusé le texte à 55,8 pour cent. Vétroz a rejeté la réforme, tout comme son canton."
6032,41.8,41.8,58.2,"Bourg-Saint-Pierre (VS)","Le financement uniforme des soins ne passe pas la rampe à Bourg-Saint-Pierre. Les habitants de cette petite commune l'ont rejeté par 46 voix, contre 33. Bourg-Saint-Pierre a rejeté la réforme, tout comme son canton."
6033,51.7,51.7,48.3,"Liddes (VS)","La population de Liddes approuve à 51,7 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Liddes a approuvé la réforme, contrairement à son canton."
6034,45.7,45.7,54.3,"Orsières (VS)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas convaincu à Orsières. Les citoyens de la commune ont refusé le texte à 54,3 pour cent. Orsières a rejeté la réforme, tout comme son canton."
6035,38,38,62,"Sembrancher (VS)","A Sembrancher, les citoyens rejettent à 62 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Sembrancher a rejeté la réforme, tout comme son canton."
6037,49.9,49.9,50.1,"Val de Bagnes (VS)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas trouvé grâce aux yeux des citoyens de Val de Bagnes. Ils ont refusé le texte à 50,1 pour cent. Val de Bagnes a rejeté la réforme, tout comme son canton."
6052,51.7,51.7,48.3,"Bellwald (VS)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée passe la rampe avec 51,7 pour cent de oui à Bellwald. Bellwald a approuvé la réforme, contrairement à son canton."
6054,51.5,51.5,48.5,"Binn (VS)","Les électeurs de la petite commune de Binn sont favorables au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Ils ont dit oui au texte par 17 voix, contre 16. Binn a approuvé la réforme, contrairement à son canton."
6056,53.9,53.9,46.1,"Ernen (VS)","A Ernen, les habitants disent oui à  53,9 pour cent au financement uniforme des soins. Ernen a approuvé la réforme, contrairement à son canton."
