"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,41.8,41.8,58.2,"Châtillon (FR)","L'extension de six tronçons autoroutiers n'a pas trouvé grâce aux yeux des citoyens de Châtillon (FR). Ils ont refusé le texte à 58,2 pour cent. Châtillon (FR) a rejeté l'arrêté fédéral, tout comme son canton."
2011,46.5,46.5,53.5,"Cugy (FR)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Cugy (FR). Les citoyens de la commune ont refusé le texte à 53,5 pour cent. Cugy (FR) a rejeté l'arrêté fédéral, tout comme son canton."
2016,46.5,46.5,53.5,"Fétigny (FR)","C'est non à l'extension des autoroutes à Fétigny. Les habitants ont refusé le texte à 53,5 pour cent. Fétigny a rejeté l'arrêté fédéral, tout comme son canton."
2022,51.1,51.1,48.9,"Gletterens (FR)","L'extension du réseau des autoroutes est approuvée à Gletterens par 51,1 pour cent des votants. Gletterens a approuvé l'arrêté fédéral, contrairement à son canton."
2025,45.9,45.9,54.1,"Lully (FR)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Lully (FR). Les citoyens de la commune ont refusé le texte à 54,1 pour cent. Lully (FR) a rejeté l'arrêté fédéral, tout comme son canton."
2027,43.8,43.8,56.2,"Ménières (FR)","C'est non à l'extension des autoroutes à Ménières. Les habitants ont refusé le texte à 56,2 pour cent. Ménières a rejeté l'arrêté fédéral, tout comme son canton."
2029,44.3,44.3,55.7,"Montagny (FR)","L'extension des autoroutes est refusée à 55,7 pour cent à Montagny (FR). Montagny (FR) a rejeté l'arrêté fédéral, tout comme son canton."
2035,51.3,51.3,48.7,"Nuvilly (FR)","La population de Nuvilly approuve à 51,3 pour cent les projets d'extension des autoroutes. Nuvilly a approuvé l'arrêté fédéral, contrairement à son canton."
2038,33.3,33.3,66.7,"Prévondavaux (FR)","L'extension des autoroutes ne passe pas la rampe à Prévondavaux. Les habitants de cette petite commune l'ont rejetée par 22 voix, contre 11. Prévondavaux a rejeté l'arrêté fédéral, tout comme son canton."
2041,47,47,53,"Saint-Aubin (FR)","Les habitants de Saint-Aubin (FR) s'opposent à l'extension des autoroutes par 53 pour cent des voix. Saint-Aubin (FR) a rejeté l'arrêté fédéral, tout comme son canton."
